KAPPL	KSCHL	VKORG	ZZ_MVGR5	KUNNR	DATBI	KNUMA	DATAB	KNUMH
V	ZRP1	SYUS	CDP	157027	2015/12/31	812	2015/04/01	0003948118
V	ZRP1	SYUS	CDP	157027	2016/12/31	1252	2016/01/01	0004180650
V	ZRP1	SYUS	CDP	158255	2015/12/31	812	2015/04/01	0003948131
V	ZRP1	SYUS	CDP	158255	2016/12/31	1252	2016/01/01	0004180651
V	ZRP1	SYUS	CDP	158985	2015/12/31	812	2015/04/01	0003948106
V	ZRP1	SYUS	CDP	158985	2016/12/31	1252	2016/01/01	0004180652
V	ZRP1	SYUS	CDP	161663	2015/12/31	812	2015/04/01	0003948117
V	ZRP1	SYUS	CDP	161663	2016/12/31	1252	2016/01/01	0004180653
V	ZRP1	SYUS	CDS	101813	2015/12/31	812	2015/04/01	0003948134
V	ZRP1	SYUS	CDS	101813	2016/12/31	1252	2016/01/01	0004180654
V	ZRP1	SYUS	CDS	102356	2015/12/31	812	2015/04/01	0003948168
V	ZRP1	SYUS	CDS	102356	2016/12/31	1252	2016/01/01	0004180655
V	ZRP1	SYUS	CDS	103239	2015/12/31	812	2015/04/01	0003948167
V	ZRP1	SYUS	CDS	103239	2016/12/31	1252	2016/01/01	0004180656
V	ZRP1	SYUS	CDS	103726	2015/12/31	812	2015/04/01	0003948135
V	ZRP1	SYUS	CDS	103726	2016/12/31	1252	2016/01/01	0004180657
V	ZRP1	SYUS	CDS	103866	2015/12/31	812	2015/04/01	0003948138
V	ZRP1	SYUS	CDS	103866	2016/12/31	1252	2016/01/01	0004180658
V	ZRP1	SYUS	CDS	108023	2015/12/31	812	2015/04/01	0003948144
V	ZRP1	SYUS	CDS	108023	2016/12/31	1252	2016/01/01	0004180659
V	ZRP1	SYUS	CDS	109454	2015/12/31	812	2015/04/01	0003948151
V	ZRP1	SYUS	CDS	109454	2016/12/31	1252	2016/01/01	0004180660
V	ZRP1	SYUS	CDS	110697	2015/12/31	812	2015/04/01	0003948145
V	ZRP1	SYUS	CDS	110697	2016/12/31	1252	2016/01/01	0004180661
V	ZRP1	SYUS	CDS	110933	2015/12/31	812	2015/04/01	0003948165
V	ZRP1	SYUS	CDS	110933	2016/12/31	1252	2016/01/01	0004180662
V	ZRP1	SYUS	CDS	111796	2015/12/31	812	2015/04/01	0003948146
V	ZRP1	SYUS	CDS	111796	2016/12/31	1252	2016/01/01	0004180821
V	ZRP1	SYUS	CDS	111925	2015/12/31	812	2015/04/01	0003948157
V	ZRP1	SYUS	CDS	111925	2016/12/31	1252	2016/01/01	0004180822
V	ZRP1	SYUS	CDS	114202	2015/12/31	812	2015/04/01	0003948147
V	ZRP1	SYUS	CDS	114202	2016/12/31	1252	2016/01/01	0004180823
V	ZRP1	SYUS	CDS	114410	2015/12/31	812	2015/04/01	0003948149
V	ZRP1	SYUS	CDS	114410	2016/12/31	1252	2016/01/01	0004180824
V	ZRP1	SYUS	CDS	114602	2015/12/31	812	2015/04/01	0003948160
V	ZRP1	SYUS	CDS	114602	2016/12/31	1252	2016/01/01	0004180825
V	ZRP1	SYUS	CDS	119789	2015/12/31	812	2015/04/01	0003948154
V	ZRP1	SYUS	CDS	119789	2016/12/31	1252	2016/01/01	0004180826
V	ZRP1	SYUS	CDS	120451	2015/12/31	812	2015/04/01	0003948159
V	ZRP1	SYUS	CDS	120451	2016/12/31	1252	2016/01/01	0004180827
V	ZRP1	SYUS	CDS	121059	2015/12/31	812	2015/04/01	0003948163
V	ZRP1	SYUS	CDS	121059	2016/12/31	1252	2016/01/01	0004180828
V	ZRP1	SYUS	CDS	135647	2015/12/31	812	2015/04/01	0003948150
V	ZRP1	SYUS	CDS	135647	2016/12/31	1252	2016/01/01	0004180829
V	ZRP1	SYUS	CDS	135852	2015/12/31	812	2015/04/01	0003948158
V	ZRP1	SYUS	CDS	135852	2016/12/31	1252	2016/01/01	0004180830
V	ZRP1	SYUS	CDS	136387	2015/12/31	812	2015/04/01	0003948161
V	ZRP1	SYUS	CDS	136387	2016/12/31	1252	2016/01/01	0004180831
V	ZRP1	SYUS	CDS	137740	2015/12/31	812	2015/04/01	0003948143
V	ZRP1	SYUS	CDS	137740	2016/12/31	1252	2016/01/01	0004180832
V	ZRP1	SYUS	CDS	137745	2015/12/31	812	2015/04/01	0003948156
V	ZRP1	SYUS	CDS	137745	2016/12/31	1252	2016/01/01	0004180623
V	ZRP1	SYUS	CDS	138155	2015/12/31	812	2015/04/01	0003948148
V	ZRP1	SYUS	CDS	138155	2016/12/31	1252	2016/01/01	0004180624
V	ZRP1	SYUS	CDS	139210	2015/12/31	812	2015/04/01	0003948140
V	ZRP1	SYUS	CDS	139210	2016/12/31	1252	2016/01/01	0004180625
V	ZRP1	SYUS	CDS	139217	2015/12/31	812	2015/04/01	0003948136
V	ZRP1	SYUS	CDS	139217	2016/12/31	1252	2016/01/01	0004180626
V	ZRP1	SYUS	CDS	139218	2015/12/31	812	2015/04/01	0003948137
V	ZRP1	SYUS	CDS	139218	2016/12/31	1252	2016/01/01	0004180627
V	ZRP1	SYUS	CDS	140802	2015/12/31	812	2015/04/01	0003948164
V	ZRP1	SYUS	CDS	140802	2016/12/31	1252	2016/01/01	0004180628
V	ZRP1	SYUS	CDS	142211	2015/12/31	812	2015/04/01	0003948139
V	ZRP1	SYUS	CDS	142211	2016/12/31	1252	2016/01/01	0004180629
V	ZRP1	SYUS	CDS	142218	2015/12/31	812	2015/04/01	0003948142
V	ZRP1	SYUS	CDS	142218	2016/12/31	1252	2016/01/01	0004180630
V	ZRP1	SYUS	CDS	150571	2015/12/31	812	2015/04/01	0003948162
V	ZRP1	SYUS	CDS	150571	2016/12/31	1252	2016/01/01	0004180631
V	ZRP1	SYUS	CDS	155361	2015/12/31	812	2015/04/01	0003948155
V	ZRP1	SYUS	CDS	155361	2016/12/31	1252	2016/01/01	0004180632
V	ZRP1	SYUS	CDS	157027	2015/12/31	812	2015/04/01	0003948153
V	ZRP1	SYUS	CDS	157027	2016/12/31	1252	2016/01/01	0004180633
V	ZRP1	SYUS	CDS	158255	2015/12/31	812	2015/04/01	0003948166
V	ZRP1	SYUS	CDS	158255	2016/12/31	1252	2016/01/01	0004180634
V	ZRP1	SYUS	CDS	158985	2015/12/31	812	2015/04/01	0003948141
V	ZRP1	SYUS	CDS	158985	2016/12/31	1252	2016/01/01	0004180635
V	ZRP1	SYUS	CDS	161663	2015/12/31	812	2015/04/01	0003948152
V	ZRP1	SYUS	CDS	161663	2016/12/31	1252	2016/01/01	0004180636
V	ZRP1	SYUS	CLH	101813	2015/12/31	812	2015/04/01	0003948239
V	ZRP1	SYUS	CLH	101813	2016/12/31	1252	2016/01/01	0004180689
V	ZRP1	SYUS	CLH	102356	2015/12/31	812	2015/04/01	0003948273
V	ZRP1	SYUS	CLH	102356	2016/12/31	1252	2016/01/01	0004180690
V	ZRP1	SYUS	CLH	103239	2015/12/31	812	2015/04/01	0003948272
V	ZRP1	SYUS	CLH	103239	2016/12/31	1252	2016/01/01	0004180691
V	ZRP1	SYUS	CLH	103726	2015/12/31	812	2015/04/01	0003948240
V	ZRP1	SYUS	CLH	103726	2016/12/31	1252	2016/01/01	0004180692
V	ZRP1	SYUS	CLH	103866	2015/12/31	812	2015/04/01	0003948243
V	ZRP1	SYUS	CLH	103866	2016/12/31	1252	2016/01/01	0004180693
V	ZRP1	SYUS	CLH	108023	2015/12/31	812	2015/04/01	0003948249
V	ZRP1	SYUS	CLH	108023	2016/12/31	1252	2016/01/01	0004180694
V	ZRP1	SYUS	CLH	109454	2015/12/31	812	2015/04/01	0003948256
V	ZRP1	SYUS	CLH	109454	2016/12/31	1252	2016/01/01	0004180695
V	ZRP1	SYUS	CLH	110697	2015/12/31	812	2015/04/01	0003948250
V	ZRP1	SYUS	CLH	110697	2016/12/31	1252	2016/01/01	0004180696
V	ZRP1	SYUS	CLH	110933	2015/12/31	812	2015/04/01	0003948270
V	ZRP1	SYUS	CLH	110933	2016/12/31	1252	2016/01/01	0004180697
V	ZRP1	SYUS	CLH	111796	2015/12/31	812	2015/04/01	0003948251
V	ZRP1	SYUS	CLH	111796	2016/12/31	1252	2016/01/01	0004180698
V	ZRP1	SYUS	CLH	111925	2015/12/31	812	2015/04/01	0003948262
V	ZRP1	SYUS	CLH	111925	2016/12/31	1252	2016/01/01	0004180699
V	ZRP1	SYUS	CLH	114202	2015/12/31	812	2015/04/01	0003948252
V	ZRP1	SYUS	CLH	114202	2016/12/31	1252	2016/01/01	0004180700
V	ZRP1	SYUS	CLH	114410	2015/12/31	812	2015/04/01	0003948254
V	ZRP1	SYUS	CLH	114410	2016/12/31	1252	2016/01/01	0004180701
V	ZRP1	SYUS	CLH	114602	2015/12/31	812	2015/04/01	0003948265
V	ZRP1	SYUS	CLH	114602	2016/12/31	1252	2016/01/01	0004180702
V	ZRP1	SYUS	CLH	119789	2015/12/31	812	2015/04/01	0003948259
V	ZRP1	SYUS	CLH	119789	2016/12/31	1252	2016/01/01	0004180703
V	ZRP1	SYUS	CLH	120451	2015/12/31	812	2015/04/01	0003948264
V	ZRP1	SYUS	CLH	120451	2016/12/31	1252	2016/01/01	0004180704
V	ZRP1	SYUS	CLH	121059	2015/12/31	812	2015/04/01	0003948268
V	ZRP1	SYUS	CLH	121059	2016/12/31	1252	2016/01/01	0004180705
V	ZRP1	SYUS	CLH	135647	2015/12/31	812	2015/04/01	0003948255
V	ZRP1	SYUS	CLH	135647	2016/12/31	1252	2016/01/01	0004180706
V	ZRP1	SYUS	CLH	135852	2015/12/31	812	2015/04/01	0003948263
V	ZRP1	SYUS	CLH	135852	2016/12/31	1252	2016/01/01	0004180707
V	ZRP1	SYUS	CLH	136387	2015/12/31	812	2015/04/01	0003948266
V	ZRP1	SYUS	CLH	136387	2016/12/31	1252	2016/01/01	0004180708
V	ZRP1	SYUS	CLH	137740	2015/12/31	812	2015/04/01	0003948248
V	ZRP1	SYUS	CLH	137740	2016/12/31	1252	2016/01/01	0004180709
V	ZRP1	SYUS	CLH	137745	2015/12/31	812	2015/04/01	0003948261
V	ZRP1	SYUS	CLH	137745	2016/12/31	1252	2016/01/01	0004180710
V	ZRP1	SYUS	CLH	138155	2015/12/31	812	2015/04/01	0003948253
V	ZRP1	SYUS	CLH	138155	2016/12/31	1252	2016/01/01	0004180711
V	ZRP1	SYUS	CLH	139210	2015/12/31	812	2015/04/01	0003948245
V	ZRP1	SYUS	CLH	139210	2016/12/31	1252	2016/01/01	0004180712
V	ZRP1	SYUS	CLH	139217	2015/12/31	812	2015/04/01	0003948241
V	ZRP1	SYUS	CLH	139217	2016/12/31	1252	2016/01/01	0004180713
V	ZRP1	SYUS	CLH	139218	2015/12/31	812	2015/04/01	0003948242
V	ZRP1	SYUS	CLH	139218	2016/12/31	1252	2016/01/01	0004180714
V	ZRP1	SYUS	CLH	140802	2015/12/31	812	2015/04/01	0003948269
V	ZRP1	SYUS	CLH	140802	2016/12/31	1252	2016/01/01	0004180675
V	ZRP1	SYUS	CLH	142211	2015/12/31	812	2015/04/01	0003948244
V	ZRP1	SYUS	CLH	142211	2016/12/31	1252	2016/01/01	0004180674
V	ZRP1	SYUS	CLH	142218	2015/12/31	812	2015/04/01	0003948247
V	ZRP1	SYUS	CLH	142218	2016/12/31	1252	2016/01/01	0004180673
V	ZRP1	SYUS	CLH	150571	2015/12/31	812	2015/04/01	0003948267
V	ZRP1	SYUS	CLH	150571	2016/12/31	1252	2016/01/01	0004180672
V	ZRP1	SYUS	CLH	155361	2015/12/31	812	2015/04/01	0003948260
V	ZRP1	SYUS	CLH	155361	2016/12/31	1252	2016/01/01	0004180671
V	ZRP1	SYUS	CLH	157027	2015/12/31	812	2015/04/01	0003948258
V	ZRP1	SYUS	CLH	157027	2016/12/31	1252	2016/01/01	0004180670
V	ZRP1	SYUS	CLH	158255	2015/12/31	812	2015/04/01	0003948271
V	ZRP1	SYUS	CLH	158255	2016/12/31	1252	2016/01/01	0004180669
V	ZRP1	SYUS	CLH	158985	2015/12/31	812	2015/04/01	0003948246
V	ZRP1	SYUS	CLH	158985	2016/12/31	1252	2016/01/01	0004180668
V	ZRP1	SYUS	CLH	161663	2015/12/31	812	2015/04/01	0003948257
V	ZRP1	SYUS	CLH	161663	2016/12/31	1252	2016/01/01	0004180667
V	ZRP1	SYUS	CRM	101813	2015/12/31	812	2015/04/01	0003948169
V	ZRP1	SYUS	CRM	101813	2016/12/31	1252	2016/01/01	0004180666
V	ZRP1	SYUS	CRM	102356	2015/12/31	812	2015/04/01	0003948203
V	ZRP1	SYUS	CRM	102356	2016/12/31	1252	2016/01/01	0004180665
V	ZRP1	SYUS	CRM	103239	2015/12/31	812	2015/04/01	0003948202
V	ZRP1	SYUS	CRM	103239	2016/12/31	1252	2016/01/01	0004180664
V	ZRP1	SYUS	CRM	103726	2015/12/31	812	2015/04/01	0003948170
V	ZRP1	SYUS	CRM	103726	2016/12/31	1252	2016/01/01	0004180663
V	ZRP1	SYUS	CRM	103866	2015/12/31	812	2015/04/01	0003948173
V	ZRP1	SYUS	CRM	103866	2016/12/31	1252	2016/01/01	0004180676
V	ZRP1	SYUS	CRM	108023	2015/12/31	812	2015/04/01	0003948179
V	ZRP1	SYUS	CRM	108023	2016/12/31	1252	2016/01/01	0004180677
V	ZRP1	SYUS	CRM	109454	2015/12/31	812	2015/04/01	0003948186
V	ZRP1	SYUS	CRM	109454	2016/12/31	1252	2016/01/01	0004180678
V	ZRP1	SYUS	CRM	110697	2015/12/31	812	2015/04/01	0003948180
V	ZRP1	SYUS	CRM	110697	2016/12/31	1252	2016/01/01	0004180679
V	ZRP1	SYUS	CRM	110933	2015/12/31	812	2015/04/01	0003948200
V	ZRP1	SYUS	CRM	110933	2016/12/31	1252	2016/01/01	0004180680
V	ZRP1	SYUS	CRM	111796	2015/12/31	812	2015/04/01	0003948181
V	ZRP1	SYUS	CRM	111796	2016/12/31	1252	2016/01/01	0004180681
V	ZRP1	SYUS	CRM	111925	2015/12/31	812	2015/04/01	0003948192
V	ZRP1	SYUS	CRM	111925	2016/12/31	1252	2016/01/01	0004180682
V	ZRP1	SYUS	CRM	114202	2015/12/31	812	2015/04/01	0003948182
V	ZRP1	SYUS	CRM	114202	2016/12/31	1252	2016/01/01	0004180683
V	ZRP1	SYUS	CRM	114410	2015/12/31	812	2015/04/01	0003948184
V	ZRP1	SYUS	CRM	114410	2016/12/31	1252	2016/01/01	0004180684
V	ZRP1	SYUS	CRM	114602	2015/12/31	812	2015/04/01	0003948195
V	ZRP1	SYUS	CRM	114602	2016/12/31	1252	2016/01/01	0004180685
V	ZRP1	SYUS	CRM	119789	2015/12/31	812	2015/04/01	0003948189
V	ZRP1	SYUS	CRM	119789	2016/12/31	1252	2016/01/01	0004180686
V	ZRP1	SYUS	CRM	120451	2015/12/31	812	2015/04/01	0003948194
V	ZRP1	SYUS	CRM	120451	2016/12/31	1252	2016/01/01	0004180687
V	ZRP1	SYUS	CRM	121059	2015/12/31	812	2015/04/01	0003948198
V	ZRP1	SYUS	CRM	121059	2016/12/31	1252	2016/01/01	0004180688
V	ZRP1	SYUS	CRM	135647	2015/12/31	812	2015/04/01	0003948185
V	ZRP1	SYUS	CRM	135647	2016/12/31	1252	2016/01/01	0004180715
V	ZRP1	SYUS	CRM	135852	2015/12/31	812	2015/04/01	0003948193
V	ZRP1	SYUS	CRM	135852	2016/12/31	1252	2016/01/01	0004180742
V	ZRP1	SYUS	CRM	136387	2015/12/31	812	2015/04/01	0003948196
V	ZRP1	SYUS	CRM	136387	2016/12/31	1252	2016/01/01	0004180743
V	ZRP1	SYUS	CRM	137740	2015/12/31	812	2015/04/01	0003948178
V	ZRP1	SYUS	CRM	137740	2016/12/31	1252	2016/01/01	0004180744
V	ZRP1	SYUS	CRM	137745	2015/12/31	812	2015/04/01	0003948191
V	ZRP1	SYUS	CRM	137745	2016/12/31	1252	2016/01/01	0004180745
V	ZRP1	SYUS	CRM	138155	2015/12/31	812	2015/04/01	0003948183
V	ZRP1	SYUS	CRM	138155	2016/12/31	1252	2016/01/01	0004180746
V	ZRP1	SYUS	CRM	139210	2015/12/31	812	2015/04/01	0003948175
V	ZRP1	SYUS	CRM	139210	2016/12/31	1252	2016/01/01	0004180747
V	ZRP1	SYUS	CRM	139217	2015/12/31	812	2015/04/01	0003948171
V	ZRP1	SYUS	CRM	139217	2016/12/31	1252	2016/01/01	0004180748
V	ZRP1	SYUS	CRM	139218	2015/12/31	812	2015/04/01	0003948172
V	ZRP1	SYUS	CRM	139218	2016/12/31	1252	2016/01/01	0004180749
V	ZRP1	SYUS	CRM	140802	2015/12/31	812	2015/04/01	0003948199
V	ZRP1	SYUS	CRM	140802	2016/12/31	1252	2016/01/01	0004180750
V	ZRP1	SYUS	CRM	142211	2015/12/31	812	2015/04/01	0003948174
V	ZRP1	SYUS	CRM	142211	2016/12/31	1252	2016/01/01	0004180751
V	ZRP1	SYUS	CRM	142218	2015/12/31	812	2015/04/01	0003948177
V	ZRP1	SYUS	CRM	142218	2016/12/31	1252	2016/01/01	0004180752
V	ZRP1	SYUS	CRM	150571	2015/12/31	812	2015/04/01	0003948197
V	ZRP1	SYUS	CRM	150571	2016/12/31	1252	2016/01/01	0004180753
V	ZRP1	SYUS	CRM	155361	2015/12/31	812	2015/04/01	0003948190
V	ZRP1	SYUS	CRM	155361	2016/12/31	1252	2016/01/01	0004180754
V	ZRP1	SYUS	CRM	157027	2015/12/31	812	2015/04/01	0003948188
V	ZRP1	SYUS	CRM	157027	2016/12/31	1252	2016/01/01	0004180755
V	ZRP1	SYUS	CRM	158255	2015/12/31	812	2015/04/01	0003948201
V	ZRP1	SYUS	CRM	158255	2016/12/31	1252	2016/01/01	0004180756
V	ZRP1	SYUS	CRM	158985	2015/12/31	812	2015/04/01	0003948176
V	ZRP1	SYUS	CRM	158985	2016/12/31	1252	2016/01/01	0004180757
V	ZRP1	SYUS	CRM	161663	2015/12/31	812	2015/04/01	0003948187
V	ZRP1	SYUS	CRM	161663	2016/12/31	1252	2016/01/01	0004180758
V	ZRP1	SYUS	CUR	101813	2015/12/31	816	2015/04/01	0003931166
V	ZRP1	SYUS	CUR	101813	2016/12/31	1256	2016/01/01	0004180894
V	ZRP1	SYUS	CUR	103193	2015/12/31	816	2015/04/01	0003931201
V	ZRP1	SYUS	CUR	103193	2016/12/31	1256	2016/01/01	0004180893
V	ZRP1	SYUS	CUR	103726	2015/12/31	816	2015/04/01	0003931167
V	ZRP1	SYUS	CUR	103726	2016/12/31	1256	2016/01/01	0004180892
V	ZRP1	SYUS	CUR	103866	2015/12/31	816	2015/04/01	0003931171
V	ZRP1	SYUS	CUR	103866	2016/12/31	1256	2016/01/01	0004180891
V	ZRP1	SYUS	CUR	108023	2015/12/31	816	2015/04/01	0003931177
V	ZRP1	SYUS	CUR	108023	2016/12/31	1256	2016/01/01	0004180890
V	ZRP1	SYUS	CUR	109454	2015/12/31	816	2015/04/01	0003931186
V	ZRP1	SYUS	CUR	109454	2016/12/31	1256	2016/01/01	0004180889
V	ZRP1	SYUS	CUR	110697	2015/12/31	816	2015/04/01	0003931178
V	ZRP1	SYUS	CUR	110697	2016/12/31	1256	2016/01/01	0004180888
V	ZRP1	SYUS	CUR	111796	2015/12/31	816	2015/04/01	0003931179
V	ZRP1	SYUS	CUR	111796	2016/12/31	1256	2016/01/01	0004180887
V	ZRP1	SYUS	CUR	111925	2015/12/31	816	2015/04/01	0003931193
V	ZRP1	SYUS	CUR	111925	2016/12/31	1256	2016/01/01	0004180886
V	ZRP1	SYUS	CUR	114202	2015/12/31	816	2015/04/01	0003931182
V	ZRP1	SYUS	CUR	114202	2016/12/31	1256	2016/01/01	0004180885
V	ZRP1	SYUS	CUR	114410	2015/12/31	816	2015/04/01	0003931184
V	ZRP1	SYUS	CUR	114410	2016/12/31	1256	2016/01/01	0004180884
V	ZRP1	SYUS	CUR	114602	2015/12/31	816	2015/04/01	0003931196
V	ZRP1	SYUS	CUR	114602	2016/12/31	1256	2016/01/01	0004180883
V	ZRP1	SYUS	CUR	119789	2015/12/31	816	2015/04/01	0003931190
V	ZRP1	SYUS	CUR	119789	2016/12/31	1256	2016/01/01	0004180882
V	ZRP1	SYUS	CUR	120451	2015/12/31	816	2015/04/01	0003931195
V	ZRP1	SYUS	CUR	120451	2016/12/31	1256	2016/01/01	0004180881
V	ZRP1	SYUS	CUR	121059	2015/12/31	816	2015/04/01	0003931199
V	ZRP1	SYUS	CUR	121059	2016/12/31	1256	2016/01/01	0004180880
V	ZRP1	SYUS	CUR	135647	2015/12/31	816	2015/04/01	0003931185
V	ZRP1	SYUS	CUR	135647	2016/12/31	1256	2016/01/01	0004180879
V	ZRP1	SYUS	CUR	135852	2015/12/31	816	2015/04/01	0003931194
V	ZRP1	SYUS	CUR	135852	2016/12/31	1256	2016/01/01	0004180878
V	ZRP1	SYUS	CUR	136352	2015/12/31	816	2015/04/01	0003931168
V	ZRP1	SYUS	CUR	136352	2016/12/31	1256	2016/01/01	0004180877
V	ZRP1	SYUS	CUR	136387	2015/12/31	816	2015/04/01	0003931197
V	ZRP1	SYUS	CUR	136387	2016/12/31	1256	2016/01/01	0004180876
V	ZRP1	SYUS	CUR	137740	2015/12/31	816	2015/04/01	0003931176
V	ZRP1	SYUS	CUR	137740	2016/12/31	1256	2016/01/01	0004180875
V	ZRP1	SYUS	CUR	137745	2015/12/31	816	2015/04/01	0003931192
V	ZRP1	SYUS	CUR	137745	2016/12/31	1256	2016/01/01	0004180874
V	ZRP1	SYUS	CUR	138155	2015/12/31	816	2015/04/01	0003931183
V	ZRP1	SYUS	CUR	138155	2016/12/31	1256	2016/01/01	0004180873
V	ZRP1	SYUS	CUR	139210	2015/12/31	816	2015/04/01	0003931173
V	ZRP1	SYUS	CUR	139210	2016/12/31	1256	2016/01/01	0004180872
V	ZRP1	SYUS	CUR	139217	2015/12/31	816	2015/04/01	0003931169
V	ZRP1	SYUS	CUR	139217	2016/12/31	1256	2016/01/01	0004180871
V	ZRP1	SYUS	CUR	139218	2015/12/31	816	2015/04/01	0003931170
V	ZRP1	SYUS	CUR	139218	2016/12/31	1256	2016/01/01	0004180870
V	ZRP1	SYUS	CUR	140802	2015/12/31	816	2015/04/01	0003931200
V	ZRP1	SYUS	CUR	140802	2016/12/31	1256	2016/01/01	0004180869
V	ZRP1	SYUS	CUR	141852	2015/12/31	816	2015/04/01	0003931188
V	ZRP1	SYUS	CUR	141852	2016/12/31	1256	2016/01/01	0004180868
V	ZRP1	SYUS	CUR	142211	2015/12/31	816	2015/04/01	0003931172
V	ZRP1	SYUS	CUR	142211	2016/12/31	1256	2016/01/01	0004180867
V	ZRP1	SYUS	CUR	142218	2015/12/31	816	2015/04/01	0003931175
V	ZRP1	SYUS	CUR	142218	2016/12/31	1256	2016/01/01	0004180866
V	ZRP1	SYUS	CUR	149650	2015/12/31	816	2015/04/01	0003931180
V	ZRP1	SYUS	CUR	149650	2016/12/31	1256	2016/01/01	0004180865
V	ZRP1	SYUS	CUR	150571	2015/12/31	816	2015/04/01	0003931198
V	ZRP1	SYUS	CUR	150571	2016/12/31	1256	2016/01/01	0004180864
V	ZRP1	SYUS	CUR	155361	2015/12/31	816	2015/04/01	0003931191
V	ZRP1	SYUS	CUR	155361	2016/12/31	1256	2016/01/01	0004180863
V	ZRP1	SYUS	CUR	157027	2015/12/31	816	2015/04/01	0003931189
V	ZRP1	SYUS	CUR	157027	2016/12/31	1256	2016/01/01	0004180862
V	ZRP1	SYUS	CUR	157875	2015/12/31	816	2015/04/01	0003931165
V	ZRP1	SYUS	CUR	157875	2016/12/31	1256	2016/01/01	0004180861
V	ZRP1	SYUS	CUR	157886	2015/12/31	816	2015/04/01	0003931202
V	ZRP1	SYUS	CUR	157886	2016/12/31	1256	2016/01/01	0004180860
V	ZRP1	SYUS	CUR	158985	2015/12/31	816	2015/04/01	0003931174
V	ZRP1	SYUS	CUR	158985	2016/12/31	1256	2016/01/01	0004180859
V	ZRP1	SYUS	CUR	159393	2015/12/31	816	2015/04/01	0003931181
V	ZRP1	SYUS	CUR	159393	2016/12/31	1256	2016/01/01	0004180858
V	ZRP1	SYUS	CUR	161663	2015/12/31	816	2015/04/01	0003931187
V	ZRP1	SYUS	CUR	161663	2016/12/31	1256	2016/01/01	0004180857
V	ZRP1	SYUS	GCR	101813	2015/12/31	825	2015/04/01	0003931501
V	ZRP1	SYUS	GCR	101813	2016/12/31	1265	2016/01/01	0004181086
V	ZRP1	SYUS	GCR	103726	2015/12/31	825	2015/04/01	0003931502
V	ZRP1	SYUS	GCR	103726	2016/12/31	1265	2016/01/01	0004181087
V	ZRP1	SYUS	GCR	103866	2015/12/31	825	2015/04/01	0003931505
V	ZRP1	SYUS	GCR	103866	2016/12/31	1265	2016/01/01	0004181088
V	ZRP1	SYUS	GCR	108023	2015/12/31	825	2015/04/01	0003931511
V	ZRP1	SYUS	GCR	108023	2016/12/31	1265	2016/01/01	0004181089
V	ZRP1	SYUS	GCR	109454	2015/12/31	825	2015/04/01	0003931518
V	ZRP1	SYUS	GCR	109454	2016/12/31	1265	2016/01/01	0004181090
V	ZRP1	SYUS	GCR	110697	2015/12/31	825	2015/04/01	0003931512
V	ZRP1	SYUS	GCR	110697	2016/12/31	1265	2016/01/01	0004181091
V	ZRP1	SYUS	GCR	111796	2015/12/31	825	2015/04/01	0003931513
V	ZRP1	SYUS	GCR	111796	2016/12/31	1265	2016/01/01	0004181092
V	ZRP1	SYUS	GCR	114202	2015/12/31	825	2015/04/01	0003931514
V	ZRP1	SYUS	GCR	114202	2016/12/31	1265	2016/01/01	0004181093
V	ZRP1	SYUS	GCR	114410	2015/12/31	825	2015/04/01	0003931516
V	ZRP1	SYUS	GCR	114410	2016/12/31	1265	2016/01/01	0004181094
V	ZRP1	SYUS	GCR	114602	2015/12/31	825	2015/04/01	0003931522
V	ZRP1	SYUS	GCR	114602	2016/12/31	1265	2016/01/01	0004181095
V	ZRP1	SYUS	GCR	120451	2015/12/31	825	2015/04/01	0003931521
V	ZRP1	SYUS	GCR	120451	2016/12/31	1265	2016/01/01	0004181096
V	ZRP1	SYUS	GCR	121059	2015/12/31	825	2015/04/01	0003931525
V	ZRP1	SYUS	GCR	121059	2016/12/31	1265	2016/01/01	0004181097
V	ZRP1	SYUS	GCR	135647	2015/12/31	825	2015/04/01	0003931517
V	ZRP1	SYUS	GCR	135647	2016/12/31	1265	2016/01/01	0004181098
V	ZRP1	SYUS	GCR	135852	2015/12/31	825	2015/04/01	0003931520
V	ZRP1	SYUS	GCR	135852	2016/12/31	1265	2016/01/01	0004181099
V	ZRP1	SYUS	GCR	136387	2015/12/31	825	2015/04/01	0003931523
V	ZRP1	SYUS	GCR	136387	2016/12/31	1265	2016/01/01	0004181100
V	ZRP1	SYUS	GCR	137740	2015/12/31	825	2015/04/01	0003931510
V	ZRP1	SYUS	GCR	137740	2016/12/31	1265	2016/01/01	0004181101
V	ZRP1	SYUS	GCR	138155	2015/12/31	825	2015/04/01	0003931515
V	ZRP1	SYUS	GCR	138155	2016/12/31	1265	2016/01/01	0004181102
V	ZRP1	SYUS	GCR	139210	2015/12/31	825	2015/04/01	0003931507
V	ZRP1	SYUS	GCR	139210	2016/12/31	1265	2016/01/01	0004181103
V	ZRP1	SYUS	GCR	139217	2015/12/31	825	2015/04/01	0003931503
V	ZRP1	SYUS	GCR	139217	2016/12/31	1265	2016/01/01	0004181104
V	ZRP1	SYUS	GCR	139218	2015/12/31	825	2015/04/01	0003931504
V	ZRP1	SYUS	GCR	139218	2016/12/31	1265	2016/01/01	0004181105
V	ZRP1	SYUS	GCR	140802	2015/12/31	825	2015/04/01	0003931526
V	ZRP1	SYUS	GCR	140802	2016/12/31	1265	2016/01/01	0004181106
