Item Num,Item Description,Material Status,OH Qty,OH Cost,Landed Cost,Excess 6 Mo.,Excess 6M C,Gr.Req.6Mo,Gr.Req.6M C,MOQ,Gr.Req.7Mo,Gr.Req.7M C,GrReg7-12less,Hist 6 Mo,Hist 6M CST,Hist 12 Mo,Hist 12M CS,Merc Type,Product Hierarchy,Brand,Category,Sub-Category,ABC,Ticketed For,MSRP,MAP,SAP,New MSRP,MSSP,Tckt Prc,Plant,Inner Pack,Master Pack,Catlg Prc,Profit Ctr,MRP Controller,Sfty Ind.,Sfty wkdays,UPC #,Excess 9 Mo.,Excess 9M C,Gr.Req.9Mo,Gr.Req.9M C,Material Text1,Material Text2,Material Text3,Material Text4,Material Text5,Material Text6,Material Text7,XDst Status,Mate
AK052-280,MKSA ELEG SCROLL PRL Sugar,21,62,1072.6,17.3,62,1072.6,0,0,0,0,0,0,1,17.3,1,17.3,OSS,MIKASA DINNERWARE FORMAL DINNERWARE,MIKASA,DINNERWARE,FORMAL DINNERWARE,C,9999,100,0,0,100,69.99,0,SYML,0,12,35,40050,505,,0,6.41265E+11,62,1072.6,0,0,,,,,,,,,ZITM
5140582,MKSA SWIRL SQ BLUE 9IN VEG BOW,10,210,1785,8.5,126,1071,84,714,0,0,0,0,0,0,0,0,BXD,MIKASA DINNERWARE CASUAL DINNERWARE,MIKASA,DINNERWARE,CASUAL DINNERWARE,C,1757,0,0,0,50,34.99,0,SYML,0,6,17.5,40050,505,,0,8.85991E+11,126,1071,84,714,,,,,,,,,ZITM
5102250,TOW HOLIDAY WISHES 24PC CHRIST,10,27,1070.01,39.63,27,1070.01,0,0,1,0,0,       1.000-,2,79.26,2,79.26,CDU,TOWLE COLLECTIBLES ANNUAL ORNMENTS,TOWLE,COLLECTIBLES,ANNUAL ORNMENTS,C,,0,169.99,0,275,169.99,0,SYML,0,2,84,US-METALS,108,1,0,44228025537,27,1070.01,0,0,,,,,,,,,ZITM
5126316,MKSA PALAZZO 33.75OZ VEGETABLE,10,156,1402.44,8.99,119,1069.81,37,332.63,100,22,0,      78.000-,17,152.83,35,314.65,BXD,MIKASA DINNERWARE FORMAL DINNERWARE,MIKASA,DINNERWARE,FORMAL DINNERWARE,C,,0,0,0,100,69.99,0,SYML,0,6,35,40050,505,,0,8.85991E+11,105,943.95,51,458.49,,,,,,,,,ZITM
5165490,PFZE 16OZ PARTY MUG RED SPARKL,10,1017,1108.53,1.09,981,1069.29,36,39.24,2400,0,0,    2400.000-,1950,2156.46,1950,2156.46,OSS,PFALTZGRAFF DINNERWARE CASUAL DINNERWARE,PFALTZGRAFF,DINNERWARE,CASUAL DINNERWARE,C,,0,0,0,7,4.99,0,SYML,0,6,2.5,40040,511,1,0,25398145669,981,1069.29,36,39.24,,,,,,,,,ZITM
L1004-250,MKSA GARDEN TOSCANA Veg Bwl Sc,40,133,1067.99,8.03,133,1067.99,0,0,0,0,0,0,0,0,0,0,BXD,MIKASA DINNERWARE TRANSITIONAL,MIKASA,DINNERWARE,TRANSITIONAL,C,9999,86,0,0,86,59.99,0,SYML,0,6,30,40050,505,,0,6.41266E+11,133,1067.99,0,0,,,,,,,,,ZITM
5087757,MKSA CNTRYSDE SCROLL 6.75IN BB,21,450,1066.5,2.37,450,1066.5,0,0,0,0,0,0,14,33.12,31,72.9,BXD,MIKASA DINNERWARE FORMAL DINNERWARE,MIKASA,DINNERWARE,FORMAL DINNERWARE,C,,0,0,0,16,10.99,0,SYML,4,24,5.5,40050,505,,0,8.85991E+11,450,1066.5,0,0,,,,,,,,,ZITM
5144775,MKSA FRENCH COUNTRYSIDE UTENSI,10,431,1245.59,2.89,368,1063.52,63,182.07,600,74,0,     526.000-,80,230.35,139,401.01,OSS,MIKASA-DTC PANTRYWARE,MIKASA-DTC,PANTRYWARE,,C,,0,0,0,36,24.99,0,SYML,0,6,24.99,25100,501,,0,25398129102,333,962.37,98,283.22,,,,,,,,,ZITM
5138879,MKSA GB BLMNT SCROLL RD 8.5IN,10,794,1230.7,1.55,686,1063.3,108,167.4,1000,100,0,     900.000-,82,126.94,176,272.89,OSS,MIKASA-DTC DINNERWARE CASUAL DINN,MIKASA-DTC,DINNERWARE,CASUAL DINN,C,,0,0,0,13,8.99,0,SYML,0,6,4.5,25100,501,,0,25398124879,644,998.2,150,232.5,,,,,,,,,ZITM
5096130,TOW LIV FLATWARE 52PC POP FOR,10,26,1058.98,40.73,26,1058.98,0,0,1,0,0,       1.000-,0,0,0,0,PLD,TOWLE LIVING SS FLTWRE BOXED ST,TOWLE LIVING,SS FLTWRE,BOXED ST,C,,0,0,0,0.01,0,0,SYML,0,1,0.01,US-METALS,513,1,0,44228024462,26,1058.98,0,0,,,,,,,,,ZITM
5092456,MKSA PARCHMENT 5PC HOSTESS 18.,10,148,1327.56,8.97,118,1058.46,30,269.1,1,38,0,37,37,331.95,69,619.71,BXD,MIKASA SS FLTWRE HOSTESS SET,MIKASA,SS FLTWRE,HOSTESS SET,C,,0,49.99,0,75,49.99,0,SYML,0,24,25,US-METALS,513,1,0,8.85991E+11,104,932.88,44,394.68,,,,,,,,,ZITM
7203516,2X1 THERMAL TRANSFER LABEL,10,528000,1056,0.002,528000,1056,0,0,500,0,0,     500.000-,0,0,0,0,CPT,MISC PACKAGING,MISC,PACKAGING,,C,,0,0,0,0,0,0,SYML,0,1,0,40590,801,1,0,25398085323,528000,1056,0,0,,,,,,,,,ZACC
5159313,MKSA ITALIAN CNT 9IN GLS SALD,10,2523,3305.13,1.31,806,1055.86,1717,2249.27,3500,765,0,    2735.000-,819,1078.81,982,1298.86,OSS,MIKASA-DTC DINNERWARE,MIKASA-DTC,DINNERWARE,,B,,0,0,0,11.5,7.99,0,SYML,4,16,4,25100,501,1,0,25398139248,347,454.57,2176,2850.56,,,,,,,,,ZITM
5076149,MKSA STONE RIDGE GRPHT 9IN VEG,21,166,1055.76,6.36,166,1055.76,0,0,0,0,0,0,0,0,0,0,BXD,MIKASA DINNERWARE CASUAL DINNERWARE,MIKASA,DINNERWARE,CASUAL DINNERWARE,C,,0,0,0,58,39.99,0,SYML,0,6,20,40050,505,,0,8.85991E+11,166,1055.76,0,0,,,,,,,,,ZITM
5161500,PFZ HOLIDAY 18OZ MUG SNWMAN CO,10,439,1057.99,2.41,438,1055.58,1,2.41,1800,0,0,    1800.000-,2500,5848.27,4563,10840.73,BXD,PFALTZGRAFF DINNERWARE CASUAL DINNERWARE,PFALTZGRAFF,DINNERWARE,CASUAL DINNERWARE,C,,0,0,0,12.99,9.99,0,SYML,0,4,4.5,40040,511,1,0,25398141425,438,1055.58,1,2.41,,,,,,,,,ZITM
5165384,PFZE 16OZ MUG SW OMBRE PURPLE,10,1020,1111.8,1.09,966,1052.94,54,58.86,2400,0,0,    2400.000-,1980,2190.24,1980,2190.24,OSS,PFALTZGRAFF DINNERWARE CASUAL DINNERWARE,PFALTZGRAFF,DINNERWARE,CASUAL DINNERWARE,C,,0,0,0,6,4.99,0,SYML,0,6,2.5,40040,511,1,0,25398145515,966,1052.94,54,58.86,,,,,,,,,ZITM
L3475-313,MKSA HOLIDAY TRADITION PLATTER,10,142,1099.08,7.74,136,1052.64,6,46.44,0,202,0,202,202,1562.36,208,1608.7,OSS,MIKASA-DTC DINNERWARE,MIKASA-DTC,DINNERWARE,,C,9999,67,0,0,71.5,49.99,0,SYML,0,6,25,25100,501,,0,6.41265E+11,111,859.14,31,239.94,,,,,,,,,ZITM
AK059-290,MKSA CHELSPLT CREAMER,40,100,1051,10.51,100,1051,0,0,0,0,0,0,17,178.67,26,273.26,OSS,MIKASA DINNERWARE FORMAL DINNERWARE,MIKASA,DINNERWARE,FORMAL DINNERWARE,C,9999,100,0,0,100,69.99,0,SYML,0,12,35,40050,505,,0,6.41266E+11,100,1051,0,0,,,,,,,,,ZITM
5092593,MKSA PARCHMENT PEARL 14IN OVAL,40,71,1050.09,14.79,71,1050.09,0,0,0,0,0,0,139,2055.81,160,2366.4,BXD,MIKASA DINNERWARE FORMAL DINNERWARE,MIKASA,DINNERWARE,FORMAL DINNERWARE,C,,0,0,0,0,0,0,SYML,0,6,45,40050,505,,0,8.85991E+11,71,1050.09,0,0,,,,,,,,,ZITM
5162214,SAB 8 INCH CHEF STAINLESS STEE,10,420,1050,2.5,420,1050,0,0,2000,0,0,    2000.000-,36,90,372,960.24,OSH,SABATIER CUTLERY,SABATIER,CUTLERY,,C,,0,0,0,14.99,19.99,0,SYML,3,12,7.5,40010,601,1,0,45908076269,420,1050,0,0,,,,,,,,,ZITM
7205896,DFL FMK FD SHIPPER,10,500,1049,2.098,500,1049,0,0,1000,0,0,    1000.000-,0,0,0,0,,DESIGN FOR LIVING PACKAGING,DESIGN FOR LIVING,PACKAGING,,C,,0,0,0,0,0,0,SYML,0,1,0,40025,801,1,0,24131245499,500,1049,0,0,,,,,,,,,ZACC
5110025,MKSA SUTTON TEAL 13.5OZ MUG EA,21,435,1448.55,3.33,315,1048.95,120,399.6,1000,90,0,     910.000-,7,23.31,28,104.41,,MIKASA DINNERWARE CASUAL DINNERWARE,MIKASA,DINNERWARE,CASUAL DINNERWARE,C,4061,0,0,0,19,12.99,0,SYML,6,18,6.5,40050,505,,0,8.85991E+11,225,749.25,210,699.3,,,,,,,,,ZITM
5093645,MKSA ANTQ WHITE 4.5IN RND DIP,10,382,2796.24,7.32,143,1046.76,239,1749.48,0,232,0,232,296,2178.79,573,4259.54,BXD,MIKASA DINNERWARE CASUAL DINNERWARE,MIKASA,DINNERWARE,CASUAL DINNERWARE,B,,0,0,0,43,29.99,0,SYML,0,12,15,40050,505,,0,8.85991E+11,47,344.04,335,2452.2,,,,,,,,,ZITM
5110022,MKSA SUTTON TEAL 11IN DIN PLT,21,447,1448.28,3.24,323,1046.52,124,401.76,1000,90,0,     910.000-,16,51.84,22,71.28,BXD,MIKASA DINNERWARE CASUAL DINNERWARE,MIKASA,DINNERWARE,CASUAL DINNERWARE,C,,0,0,0,25,16.99,0,SYML,6,24,8.5,40050,505,,0,8.85991E+11,233,754.92,214,693.36,,,,,,,,,ZITM
5135487,MO BRK UP INFNTY 14IN MELAMIN,10,724,1093.24,1.51,693,1046.43,31,46.81,1000,10,0,     990.000-,10,15.02,2509,3788.51,OSS,MOSSY OAK DINNERWARE CASUAL DINNERWARE,MOSSY OAK,DINNERWARE,CASUAL DINNERWARE,C,,0,0,0,0,0,0,SYML,0,12,4,40040,504,,0,7.15512E+11,690,1041.9,34,51.34,,,,,,,,,ZITM
4007890,WAL 18.10 SS 45.8 ROOSTER FLAT,10,29,1045.16,36.04,29,1045.16,0,0,0,0,0,0,0,0,1,31.7,,WALLACE SS FLTWRE,WALLACE,SS FLTWRE,,C,,0,0,0,195,129.99,0,SYML,0,4,65,US-METALS,513,1,0,7.30936E+11,29,1045.16,0,0,,,,,,,,,ZITM
5139202,MKSA GB BLMNT BLACK 8.5IN SALD,21,893,1134.11,1.27,820,1041.4,73,92.71,1000,60,0,     940.000-,49,62.23,57,72.39,OSS,MIKASA-DTC DINNERWARE CASUAL DINN,MIKASA-DTC,DINNERWARE,CASUAL DINN,C,,0,0,0,13,8.99,0,SYML,0,6,4.5,25100,501,,0,25398125111,784,995.68,109,138.43,,,,,,,,,ZITM
7204955,21 X 21X 5  RCS ETC 32 KRAFT P,10,800,1040,1.3,800,1040,0,0,500,0,0,     500.000-,0,0,0,0,PKG,MISC PACKAGING,MISC,PACKAGING,,C,,0,0,0,0,0,0,SYML,0,15,0,40590,801,1,0,24131227853,800,1040,0,0,,,,,,,,,ZACC
5162215,SAB 8 INCH BREAD KNIFE SS,10,444,1038.96,2.34,444,1038.96,0,0,2000,0,0,    2000.000-,12,28.08,348,837.84,OSH,SABATIER CUTLERY,SABATIER,CUTLERY,,C,,0,0,0,14.99,19.99,0,SYML,3,12,7.5,40010,601,1,0,45908076283,444,1038.96,0,0,,,,,,,,,ZITM
5122443,PFZ DOLCE SPICE 9IN VEG BOWL O,21,174,1038.78,5.97,174,1038.78,0,0,1000,0,0,    1000.000-,0,0,0,0,OSS,PFALTZGRAFF DINNERWARE CASUAL DINNERWARE,PFALTZGRAFF,DINNERWARE,CASUAL DINNERWARE,C,,0,0,0,26,19.99,0,SYML,2,4,10,40040,511,,0,25398111824,174,1038.78,0,0,,,,,,,,,ZITM
5110195,MKSA SUTTON TEAL 8.25IN CER BW,21,474,1398.3,2.95,352,1038.4,122,359.9,1000,90,0,     910.000-,18,53.1,27,79.65,BXD,MIKASA DINNERWARE CASUAL DINNERWARE,MIKASA,DINNERWARE,CASUAL DINNERWARE,C,,0,0,0,19,12.99,0,SYML,6,24,6.5,40050,505,,0,8.85991E+11,262,772.9,212,625.4,,,,,,,,,ZITM
L3428-313,MKSA PLATINUM CROWN 12 IN ROUN,10,263,1386.01,5.27,197,1038.19,66,347.82,0,84,0,84,85,448.31,169,879.49,OSS,MIKASA DINNERWARE FORMAL DINNERWARE,MIKASA,DINNERWARE,FORMAL DINNERWARE,C,9999,72,0,0,86,59.99,0,SYML,0,6,30,40050,505,,0,6.41265E+11,160,843.2,103,542.81,,,,,,,,,ZITM
5169946,FW 10.5X7.5 BRD W BAMBOO TRENC,10,681,1035.12,1.52,681,1035.12,0,0,1200,0,0,    1200.000-,669,1170.06,669,1170.06,OSS,FARBERWARE BOARDS POLY,FARBERWARE,BOARDS,POLY,C,1879,0,0,14.99,18.99,0,0,SYML,0,3,7.5,40010,301,1,0,45908079246,681,1035.12,0,0,,,,,,,,,ZITM
5155422,PFZ BASICS 9IN MILK BOTTL W LI,10,100,1035,10.35,100,1035,0,0,200,0,0,     200.000-,0,0,75,776.25,BXD,PFALTZGRAFF DINNERWARE CASUAL DINNERWARE,PFALTZGRAFF,DINNERWARE,CASUAL DINNERWARE,C,,0,0,0,4,2.99,0,SYML,0,1,18,40040,511,,0,25398136827,100,1035,0,0,,,,,,,,,ZITM
7205807,DFL SHIP FILLER 3 OF PALLET DI,10,4498,1034.54,0.23,4498,1034.54,0,0,500,0,0,     500.000-,0,0,0,0,,DESIGN FOR LIVING PACKAGING,DESIGN FOR LIVING,PACKAGING,,C,,0,0,0,0,0,0,SYML,0,500,0,40025,801,1,0,24131243303,4498,1034.54,0,0,,,,,,,,,ZACC
5144629,MKSA SWIRL WHT 9IN SALAD PLT C,10,692,1211,1.75,589,1030.75,103,180.25,500,0,0,     500.000-,125,218.75,125,218.75,BXD,MIKASA DINNERWARE FORMAL DINNERWARE,MIKASA,DINNERWARE,FORMAL DINNERWARE,C,1309,0,0,0,9,6,0,SYML,6,24,2.85,40050,505,,0,8.85991E+11,589,1030.75,103,180.25,,,,,,,,,ZITM
5031543,VASC 10X18 DBL BURNER GRIDDLE,40,135,1030.05,7.63,135,1030.05,0,0,0,0,0,0,0,0,15,112.59,OSS,VASCONIA COOKWARE,VASCONIA,COOKWARE,,C,,26,0,19.99,29.99,19.99,0,SYML,0,6,14,40020,304,,0,15388018509,135,1030.05,0,0,,,,,,,,,ZITM
5126858,MKSA GB RIDGEWOOD BLACK 16PC D,21,80,1471.2,18.39,56,1029.84,24,441.36,800,5,0,     795.000-,354,6368.02,942,17182.72,BXD,MKSA GRMET BASICS DINNERWARE CASUAL DINN,MKSA GRMET BASICS,DINNERWARE,CASUAL DINN,C,,0,0,0,105,79.99,0,SYML,0,2,33.5,40040,504,,0,8.85991E+11,53,974.67,27,496.53,,,,,,,,,ZITM
5083167,MKSA GB HARLOW 2PC COMPLETER S,21,103,1038.24,10.08,102,1028.16,1,10.08,1200,0,0,    1200.000-,107,1078.56,198,1995.84,BXD,MKSA GRMET BASICS DINNERWARE CASUAL DINN,MKSA GRMET BASICS,DINNERWARE,CASUAL DINN,C,,0,0,0,50,39.99,0,SYML,0,2,18.5,40040,504,,0,8.85991E+11,102,1028.16,1,10.08,,,,,,,,,ZITM
L3428-290,MKSA PLATINUM CROWN CREAMER,10,609,1686.93,2.77,371,1027.67,238,659.26,0,170,0,170,195,560.9,454,1331.04,OSS,MIKASA DINNERWARE FORMAL DINNERWARE,MIKASA,DINNERWARE,FORMAL DINNERWARE,C,9999,36,0,0,43,29.99,0,SYML,0,12,15,40050,505,,0,6.41265E+11,278,770.06,331,916.87,,,,,,,,,ZITM
5081107,MKSA FLORL STRAND 10.75IN VEG,40,120,1027.2,8.56,120,1027.2,0,0,0,0,0,0,0,0,0,0,BXD,MIKASA DINNERWARE FORMAL DINNERWARE,MIKASA,DINNERWARE,FORMAL DINNERWARE,C,,0,0,0,100,69.99,0,SYML,0,6,35,40050,505,,0,8.85991E+11,120,1027.2,0,0,,,,,,,,,ZITM
5098976,PFZE CLICO 4.5IN FRUIT BOWL OS,10,1300,1027,0.79,1300,1027,0,0,0,0,0,0,0,0,0,0,BUL,PFALTZGRAFF DINNERWARE CASUAL DINNERWARE,PFALTZGRAFF,DINNERWARE,CASUAL DINNERWARE,C,,0,0,0,6.99,3.5,0,SYML,0,8,1.75,40040,511,1,0,25398093205,1300,1027,0,0,,,,,,,,,ZITM
5109881,MKSA TENLEY 14IN OVAL PLATTER,21,65,1026.35,15.79,65,1026.35,0,0,100,0,0,     100.000-,0,0,1,17.64,BXD,MIKASA DINNERWARE FORMAL DINNERWARE,MIKASA,DINNERWARE,FORMAL DINNERWARE,C,,0,0,0,143,99.99,0,SYML,0,6,50,40050,505,,0,8.85991E+11,65,1026.35,0,0,,,,,,,,,ZITM
7203285,TRAY FOR DFL MUG FLOOR DISPLAY,10,274,1026.13,3.745,274,1026.13,0,0,500,0,0,     500.000-,0,0,0,0,FLD,DESIGN FOR LIVING PACKAGING,DESIGN FOR LIVING,PACKAGING,,C,,0,0,0,0,0,0,SYML,0,1,0,40025,801,,0,25398076895,274,1026.13,0,0,,,,,,,,,ZACC
5073489,WAL MERINO MERIDIAN FROST 80 P,40,28,1025.92,36.64,28,1025.92,0,0,26180,0,0,   26180.000-,0,0,2,73.28,BXD,WALLACE SS FLTWRE,WALLACE,SS FLTWRE,,C,,0,0,0,115,0,0,SYML,0,1,58,US-METALS,513,,0,7.30936E+11,28,1025.92,0,0,,,,,,,,,ZITM
5109792,MKSA NAOM I9.25IN RIM SOUP BWL,21,161,1025.57,6.37,161,1025.57,0,0,500,0,0,     500.000-,32,203.84,95,605.15,OSS,MIKASA DINNERWARE FORMAL DINNERWARE,MIKASA,DINNERWARE,FORMAL DINNERWARE,C,,0,0,0,33,22.99,0,SYML,4,8,11.5,40050,505,,0,8.85991E+11,161,1025.57,0,0,,,,,,,,,ZITM
5121369,MKSA WESTON 8.5IN VEGETABLE BO,21,179,1023.88,5.72,179,1023.88,0,0,100,0,0,     100.000-,16,91.52,43,250.03,BXD,MIKASA DINNERWARE CASUAL DINNERWARE,MIKASA,DINNERWARE,CASUAL DINNERWARE,C,,0,0,0,58,39.99,0,SYML,0,6,20,40050,505,,0,8.85991E+11,179,1023.88,0,0,,,,,,,,,ZITM
5139224,MKSA SWIRL GRPH 15OZ GVY BOAT,10,84,1023.12,12.18,84,1023.12,0,0,0,0,0,0,0,0,12,146.16,BXD,MIKASA DINNERWARE CASUAL DINNERWARE,MIKASA,DINNERWARE,CASUAL DINNERWARE,C,1757,0,0,0,72,49.99,0,SYML,0,12,25,40050,505,,0,8.85991E+11,84,1023.12,0,0,,,,,,,,,ZITM
5085644,MKSA ITALIAN CNTRYSD 10IN FOOT,10,154,1486.1,9.65,106,1022.9,48,463.2,0,59,0,59,145,1413.32,146,1423.18,BXD,MIKASA DINNERWARE CASUAL DINNERWARE,MIKASA,DINNERWARE,CASUAL DINNERWARE,C,,0,0,0,43,29.99,0,SYML,0,2,15,40050,505,,0,8.85991E+11,84,810.6,70,675.5,,,,,,,,,ZITM
5137824,MKSA PEARL ISLAND 2PC SALAD SE,10,905,5574.8,6.16,166,1022.56,739,4552.24,1,333,0,332,299,1818.06,687,4076.22,BXD,MIKASA ENT/SERVEWARE,MIKASA,ENT/SERVEWARE,,B,,0,0,0,37.5,24.99,0,SYML,0,6,12.5,US-METALS,108,1,0,8.85991E+11,0,0,961,5919.76,,,,,,,,,ZITM
5088086,MKSA COUNTRYSIDE BREAD TRAY 15,21,129,1644.75,12.75,80,1020,49,624.75,1,0,0,       1.000-,165,2103.75,295,3761.25,BXD,MIKASA ENT/SERVEWARE OTHER TA,MIKASA,ENT/SERVEWARE,OTHER TA,C,,0,0,0,90,59.99,0,SYML,0,8,30,US-METALS,108,1,0,8.85991E+11,80,1020,49,624.75,,,,,,,,,ZITM
5085647,MKSA ITALIAN CNTRSYD 12IN OVAL,10,398,2264.62,5.69,179,1018.51,219,1246.11,0,166,0,166,195,1111.95,389,2156.01,BXD,MIKASA DINNERWARE CASUAL DINNERWARE,MIKASA,DINNERWARE,CASUAL DINNERWARE,B,,0,0,0,29,19.99,0,SYML,0,6,10,40050,505,,0,8.85991E+11,115,654.35,283,1610.27,,,,,,,,,ZITM
5101421,MKSA ANTQ GARDEN 5PPS,21,87,1017.9,11.7,87,1017.9,0,0,500,0,0,     500.000-,34,397.8,624,7290.72,BXD,MIKASA DINNERWARE CASUAL DINNERWARE,MIKASA,DINNERWARE,CASUAL DINNERWARE,C,,0,0,0,72,49.99,0,SYML,0,4,25,40050,505,,0,8.85991E+11,87,1017.9,0,0,,,,,,,,,ZITM
5156205,PFZE LEMON 18OZ MUG PORC OS,10,1044,1012.68,0.97,1044,1012.68,0,0,1800,0,0,    1800.000-,0,0,600,582,OSS,PFALTZGRAFF DINNERWARE CASUAL DINNERWARE,PFALTZGRAFF,DINNERWARE,CASUAL DINNERWARE,C,,0,0,0,4.99,3.99,0,SYML,0,6,2,40040,511,1,0,25398137480,1044,1012.68,0,0,,,,,,,,,ZITM
5165477,PFZE 16OZ MUG LEOPARD HONEY SP,10,983,1071.47,1.09,929,1012.61,54,58.86,2400,0,0,    2400.000-,2010,2221.68,2010,2221.68,OSS,PFALTZGRAFF DINNERWARE CASUAL DINNERWARE,PFALTZGRAFF,DINNERWARE,CASUAL DINNERWARE,C,,0,0,0,7,4.99,0,SYML,0,6,2.5,40040,511,1,0,25398145638,929,1012.61,54,58.86,,,,,,,,,ZITM
5116291,MKSA ITALCS 8.5IN ACCNT PT TUS,21,574,1257.06,2.19,462,1011.78,112,245.28,1008,146,0,     862.000-,141,308.79,267,584.73,OSS,MIKASA-DTC DINNERWARE,MIKASA-DTC,DINNERWARE,,C,,0,0,0,21.5,14.99,0,SYML,6,24,7.5,25100,501,,0,25398107025,390,854.1,184,402.96,,,,,,,,,ZITM
5161511,MKSA PORTFOLIO UPTOWN 8.25IN S,10,503,4069.27,8.09,125,1011.25,378,3058.02,500,128,0,     372.000-,1,8.09,1,8.09,BXD,MKSA PORTFOLIO DTC DINNERWARE SETS,MKSA PORTFOLIO DTC,DINNERWARE,SETS,B,,0,0,0,72,49.99,0,SYML,0,6,49.99,25100,501,1,0,25398141470,0,0,504,4077.36,,,,,,,,,ZITM
5152106,MKSA CADENCE WALNUT 14IN OVAL,10,57,1011.18,17.74,57,1011.18,0,0,50,0,0,      50.000-,3,53.26,3,53.26,BXD,MIKASA DINNERWARE CASUAL DINNERWARE,MIKASA,DINNERWARE,CASUAL DINNERWARE,C,,0,0,0,115,79.99,0,SYML,0,6,40,40050,505,,0,8.85991E+11,57,1011.18,0,0,,,,,,,,,ZITM
5143605,MKSA PARCHMENT ROUGE SALT N PE,10,348,1141.44,3.28,308,1010.24,40,131.2,500,58,0,     442.000-,70,229.41,80,262.24,BXD,MIKASA-DTC SERVEWARE,MIKASA-DTC,SERVEWARE,,C,,0,0,0,29,19.99,0,SYML,0,24,10,25100,501,,0,25398128433,294,964.32,54,177.12,,,,,,,,,ZITM
SL170-203,MKSA COCOA BLOSSOM Bread-Buttr,21,397,1008.38,2.54,397,1008.38,0,0,0,0,0,0,25,63.5,55,145.1,BXD,MIKASA DINNERWARE TRANSITIONAL,MIKASA,DINNERWARE,TRANSITIONAL,C,9999,19,0,0,19,12.99,0,SYML,4,24,6.5,40050,505,,0,6.41265E+11,397,1008.38,0,0,,,,,,,,,ZITM
5139201,MKSA GB BLMNT BLK 10.5IN DNR P,21,661,1183.19,1.79,563,1007.77,98,175.42,1000,118,0,     882.000-,157,280.46,242,432.78,OSS,MIKASA-DTC DINNERWARE CASUAL DINN,MIKASA-DTC,DINNERWARE,CASUAL DINN,C,,0,0,0,14.5,9.99,0,SYML,0,6,5,25100,501,,0,25398125104,523,936.17,138,247.02,,,,,,,,,ZITM
5160986,PFZ HLD 18OZ MUG PRC DECAL DEA,10,1018,1007.82,0.99,1016,1005.84,2,1.98,1800,0,0,    1800.000-,2300,2271.39,2312,2283.27,OSS,PFALTZGRAFF DINNERWARE CASUAL DINNERWARE,PFALTZGRAFF,DINNERWARE,CASUAL DINNERWARE,C,,0,0,0,5,3.99,0,SYML,0,6,2,40040,511,1,0,25398141005,1016,1005.84,2,1.98,,,,,,,,,ZITM
5131245,TOWLE LIVING BASIC SALAD SERVI,10,1440,1699.2,1.18,848,1000.64,592,698.56,1,96,0,95,523,630.1,1643,1996.5,BXD,TOWLE LIVING SS FLTWRE,TOWLE LIVING,SS FLTWRE,,C,,0,0,0,9,5.99,0,SYML,6,72,3,US-METALS,513,1,0,44228030753,752,887.36,688,811.84,,,,,,,,,ZITM
5087065,MKSA PRCHMNT MODERN 9IN VGTBLE,10,148,1096.68,7.41,135,1000.35,13,96.33,0,1,0,1,22,163.02,29,214.81,BXD,MIKASA DINNERWARE FORMAL DINNERWARE,MIKASA,DINNERWARE,FORMAL DINNERWARE,C,,0,0,0,58,39.99,0,SYML,0,6,20,40050,505,,0,8.85991E+11,135,1000.35,13,96.33,,,,,,,,,ZITM
5144852,MKSA GB GRID 8.75IN SQUARE SAL,10,563,1080.96,1.92,521,1000.32,42,80.64,600,24,0,     576.000-,21,40.16,37,70.88,OSS,MIKASA-DTC DINNERWARE,MIKASA-DTC,DINNERWARE,,C,,0,0,0,19,12.99,0,SYML,4,24,6.5,25100,501,,0,25398129201,503,965.76,60,115.2,,,,,,,,,ZITM
5037748,EMBOSSED SCROL16PC EARTHENWARE,21,68,1000.28,14.71,68,1000.28,0,0,0,0,0,0,0,0,0,0,BXD,PRIVATE LABEL DINNERWARE,PRIVATE LABEL,DINNERWARE,,C,9999,29.97,0,0,29.97,0,0,SYML,0,2,30,40040,551,,0,7.15512E+11,68,1000.28,0,0,,,,,,,,,ZITM
SL170-309,MKSA COCOA BLOSSOM Accent Plat,21,271,999.99,3.69,271,999.99,0,0,0,0,0,0,6,22.14,9,33.21,BXD,MIKASA DINNERWARE TRANSITIONAL,MIKASA,DINNERWARE,TRANSITIONAL,C,9999,22,0,0,22,14.99,0,SYML,4,24,7.5,40050,505,,0,6.41265E+11,271,999.99,0,0,,,,,,,,,ZITM
5171666,PFZE COASTER STONEWARE BEIGE S,10,372,1510.32,4.06,246,998.76,126,511.56,1200,0,0,    1200.000-,1224,4969.44,1224,4969.44,BXD,PFALTZGRAFF DINNERWARE CASUAL DINNERWARE,PFALTZGRAFF,DINNERWARE,CASUAL DINNERWARE,C,,0,0,0,19,14.99,0,SYML,0,6,7.5,40040,511,1,0,25398151318,246,998.76,126,511.56,,,,,,,,,ZITM
5112988,MKSA CADENCE RUBY 14IN OVAL PL,10,79,1143.13,14.47,69,998.43,10,144.7,100,10,0,      90.000-,9,130.23,18,263.84,BXD,MIKASA DINNERWARE CASUAL DINNERWARE,MIKASA,DINNERWARE,CASUAL DINNERWARE,C,,0,0,0,115,79.99,0,SYML,0,6,40,40050,505,,0,8.85991E+11,65,940.55,14,202.58,,,,,,,,,ZITM
