KAPPL	KSCHL	VKORG	ZZ_MVGR5	DATBI	KNUMA	DATAB	KNUMH
V	ZRP1	SYUS	PTM	2015/12/31	854	2015/04/01	0003927816
V	ZRP1	SYUS	PTM	2016/12/31	1293	2016/01/01	0004181702
V	ZRP1	SYUS	PTR	2015/12/31	858	2015/04/01	0003927856
V	ZRP1	SYUS	PTR	2015/12/31	868	2015/04/01	0003927894
V	ZRP1	SYUS	PTR	2015/12/31	1017	2015/04/01	0003929670
V	ZRP1	SYUS	PTR	2016/12/31	1297	2016/01/01	0004181732
V	ZRP1	SYUS	PTR	2016/12/31	1305	2016/01/01	0004181758
V	ZRP1	SYUS	PTT	2014/12/31	10049-US	2014/01/01	0003141812
V	ZRP1	SYUS	PTT	2015/12/31	854	2015/04/01	0003927817
V	ZRP1	SYUS	PTT	2016/12/31	1293	2016/01/01	0004181703
V	ZRP1	SYUS	PUB	2014/12/31	10118-US	2014/01/01	0003141967
V	ZRP1	SYUS	PUB	2015/12/31	926	2015/04/01	0003928490
V	ZRP1	SYUS	PUB	2015/12/31	1057	2015/04/01	0003929822
V	ZRP1	SYUS	PUB	2016/12/31	1363	2016/01/01	0004182169
V	ZRP1	SYUS	PWB	2014/12/31	10049-US	2014/01/01	0003141813
V	ZRP1	SYUS	PWB	2015/12/31	854	2015/04/01	0003927818
V	ZRP1	SYUS	PWB	2016/12/31	1293	2016/01/01	0004181704
V	ZRP1	SYUS	RAI	2014/12/31	10119-US	2014/01/01	0003588674
V	ZRP1	SYUS	RAI	2014/12/31	10120-US	2014/01/01	0003141969
V	ZRP1	SYUS	RAI	2015/12/31	883	2015/04/01	0003928150
V	ZRP1	SYUS	RAI	2015/12/31	890	2015/04/01	0003928166
V	ZRP1	SYUS	RAI	2015/12/31	1059	2015/04/01	0003929841
V	ZRP1	SYUS	RAI	2015/12/31	1060	2015/04/01	0003929842
V	ZRP1	SYUS	RAI	2016/12/31	1327	2016/01/01	0004182028
V	ZRP1	SYUS	RC1	2014/12/31	10089-US	2014/01/01	0003144490
V	ZRP1	SYUS	RC1	2015/12/31	925	2015/04/01	0003928476
V	ZRP1	SYUS	RC1	2015/12/31	1076	2015/04/01	0003929894
V	ZRP1	SYUS	RC1	2016/12/31	1362	2016/01/01	0004182163
V	ZRP1	SYUS	RC2	2014/12/31	10089-US	2014/01/01	0003144491
V	ZRP1	SYUS	RC2	2015/12/31	925	2015/04/01	0003928477
V	ZRP1	SYUS	RC2	2015/12/31	1076	2015/04/01	0003929895
V	ZRP1	SYUS	RC2	2016/12/31	1362	2016/01/01	0004182164
V	ZRP1	SYUS	RC3	2014/12/31	10089-US	2014/01/01	0003144492
V	ZRP1	SYUS	RC3	2015/12/31	925	2015/04/01	0003928478
V	ZRP1	SYUS	RC3	2015/12/31	1076	2015/04/01	0003929896
V	ZRP1	SYUS	RC3	2016/12/31	1362	2016/01/01	0004182165
V	ZRP1	SYUS	RC4	2014/12/31	10089-US	2014/01/01	0003144493
V	ZRP1	SYUS	RC4	2015/12/31	925	2015/04/01	0003928479
V	ZRP1	SYUS	RC4	2015/12/31	1076	2015/04/01	0003929897
V	ZRP1	SYUS	RC4	2016/12/31	1362	2016/01/01	0004182166
V	ZRP1	SYUS	RC5	2014/12/31	10089-US	2014/01/01	0003144494
V	ZRP1	SYUS	RC5	2015/12/31	925	2015/04/01	0003928480
V	ZRP1	SYUS	RC5	2015/12/31	1076	2015/04/01	0003929898
V	ZRP1	SYUS	RC5	2016/12/31	1362	2016/01/01	0004182167
V	ZRP1	SYUS	RCR	2014/12/31	10089-US	2014/01/01	0003141906
V	ZRP1	SYUS	RCR	2015/12/31	925	2015/04/01	0003928482
V	ZRP1	SYUS	RCR	2015/12/31	1076	2015/04/01	0003929899
V	ZRP1	SYUS	RCR	2016/12/31	1362	2016/01/01	0004182168
V	ZRP1	SYUS	REO	2015/12/31	873	2015/04/01	0003927918
V	ZRP1	SYUS	REO	2015/12/31	1005	2015/04/01	0003929607
V	ZRP1	SYUS	REO	2016/12/31	1310	2016/01/01	0004181985
V	ZRP1	SYUS	ROT	2014/12/31	10120-US	2014/01/01	0003141970
V	ZRP1	SYUS	ROT	2015/12/31	883	2015/04/01	0003928151
V	ZRP1	SYUS	ROT	2015/12/31	1060	2015/04/01	0003929843
V	ZRP1	SYUS	RRM	2014/12/31	10040-US	2014/01/01	0003141747
V	ZRP1	SYUS	RRM	2015/12/31	846	2015/04/01	0003927718
V	ZRP1	SYUS	RRM	2015/12/31	847	2015/04/01	0003927767
V	ZRP1	SYUS	RRM	2016/12/31	1285	2016/01/01	0004181497
V	ZRP1	SYUS	RRM	2016/12/31	1286	2016/01/01	0004181515
V	ZRP1	SYUS	RS1	2014/12/31	10091-US	2014/01/01	0003141909
V	ZRP1	SYUS	RS1	2015/12/31	897	2015/04/01	0003928195
V	ZRP1	SYUS	RS1	2015/12/31	1074	2015/04/01	0003929881
V	ZRP1	SYUS	RS1	2016/12/31	1334	2016/01/01	0004182038
V	ZRP1	SYUS	RS2	2014/12/31	10091-US	2014/01/01	0003141910
V	ZRP1	SYUS	RS2	2015/12/31	897	2015/04/01	0003928196
V	ZRP1	SYUS	RS2	2015/12/31	1074	2015/04/01	0003929882
V	ZRP1	SYUS	RS2	2016/12/31	1334	2016/01/01	0004182039
V	ZRP1	SYUS	RS3	2014/12/31	10091-US	2014/01/01	0003141911
V	ZRP1	SYUS	RS3	2015/12/31	897	2015/04/01	0003928197
V	ZRP1	SYUS	RS3	2015/12/31	1074	2015/04/01	0003929883
V	ZRP1	SYUS	RS3	2016/12/31	1334	2016/01/01	0004182040
V	ZRP1	SYUS	RSR	2014/12/31	10147-US	2014/01/01	0003142020
V	ZRP1	SYUS	RSR	2015/12/31	927	2015/04/01	0003928491
V	ZRP1	SYUS	RSR	2016/12/31	1364	2016/01/01	0004182170
V	ZRP1	SYUS	RUD	2014/12/31	10091-US	2014/01/01	0003141908
V	ZRP1	SYUS	RUD	2015/12/31	897	2015/04/01	0003928194
V	ZRP1	SYUS	RUD	2015/12/31	1074	2015/04/01	0003929884
V	ZRP1	SYUS	RUD	2016/12/31	1334	2016/01/01	0004182041
V	ZRP1	SYUS	RW7	2015/12/31	1234	2015/08/13	0004078155
V	ZRP1	SYUS	RW7	2016/12/31	1557	2016/01/01	0004184040
V	ZRP1	SYUS	SA1	2015/12/31	859	2015/04/01	0004103707
V	ZRP1	SYUS	SA1	2016/12/31	1298	2016/01/01	0004181734
V	ZRP1	SYUS	SAB	2014/12/31	10059-US	2014/01/01	0003141830
V	ZRP1	SYUS	SAB	2015/12/31	859	2015/04/01	0003927866
V	ZRP1	SYUS	SAB	2016/12/31	1298	2016/01/01	0004181738
V	ZRP1	SYUS	SAD	2014/12/31	10121-US	2014/01/01	0003141971
V	ZRP1	SYUS	SAD	2015/12/31	877	2015/04/01	0003927998
V	ZRP1	SYUS	SAD	2015/12/31	1061	2015/04/01	0003929844
V	ZRP1	SYUS	SAD	2016/12/31	1314	2016/01/01	0004182003
V	ZRP1	SYUS	SAP	2014/12/31	10072-US	2014/01/01	0003141855
V	ZRP1	SYUS	SAP	2015/12/31	831	2015/04/01	0003927635
V	ZRP1	SYUS	SAP	2015/12/31	870	2015/04/01	0003927897
V	ZRP1	SYUS	SAP	2015/12/31	1050	2015/04/01	0003929752
V	ZRP1	SYUS	SAP	2016/12/31	1271	2016/01/01	0004181201
V	ZRP1	SYUS	SAP	2016/12/31	1307	2016/01/01	0004181761
V	ZRP1	SYUS	SAS	2014/12/31	10063-US	2014/01/01	0003141836
V	ZRP1	SYUS	SAS	2015/12/31	861	2015/04/01	0003927873
V	ZRP1	SYUS	SAS	2016/12/31	1300	2016/01/01	0004181742
V	ZRP1	SYUS	SC1	2015/12/31	813	2015/04/01	0003966648
V	ZRP1	SYUS	SC1	2015/12/31	859	2015/04/01	0003966545
V	ZRP1	SYUS	SC1	2016/12/31	1253	2016/01/01	0004180835
V	ZRP1	SYUS	SC1	2016/12/31	1298	2016/01/01	0004181735
V	ZRP1	SYUS	SD1	2016/12/31	1572	2016/02/12	0004278430
V	ZRP1	SYUS	SF2	2014/12/31	10062-US	2014/01/01	0003141833
V	ZRP1	SYUS	SF2	2015/12/31	860	2015/04/01	0003927868
V	ZRP1	SYUS	SF2	2016/12/31	1299	2016/01/01	0004181739
V	ZRP1	SYUS	SFI	2014/12/31	10062-US	2014/01/01	0003141835
V	ZRP1	SYUS	SFI	2015/12/31	860	2015/04/01	0003927870
V	ZRP1	SYUS	SFI	2016/12/31	1299	2016/01/01	0004181740
V	ZRP1	SYUS	SFS	2014/12/31	10062-US	2014/01/01	0003141834
V	ZRP1	SYUS	SFS	2015/12/31	860	2015/04/01	0003927869
V	ZRP1	SYUS	SFS	2016/12/31	1299	2016/01/01	0004181741
V	ZRP1	SYUS	SH1	2015/12/31	1221	2015/04/01	0003974266
V	ZRP1	SYUS	SH1	2016/12/31	1544	2016/01/01	0004184019
V	ZRP1	SYUS	SHA	2014/12/31	10122-US	2014/01/01	0003141972
V	ZRP1	SYUS	SHA	2015/12/31	909	2015/04/01	0003928261
V	ZRP1	SYUS	SHA	2015/12/31	1062	2015/04/01	0003929845
V	ZRP1	SYUS	SHA	2016/12/31	1346	2016/01/01	0004182072
V	ZRP1	SYUS	SHU	2014/12/31	10123-US	2014/01/01	0003141973
V	ZRP1	SYUS	SHU	2015/12/31	881	2015/04/01	0003928147
V	ZRP1	SYUS	SHU	2015/12/31	1063	2015/04/01	0003929846
V	ZRP1	SYUS	SHU	2016/12/31	1318	2016/01/01	0004182008
V	ZRP1	SYUS	SL1	2015/12/31	931	2015/04/01	0003928495
V	ZRP1	SYUS	SL1	2016/12/31	1368	2016/01/01	0004182174
V	ZRP1	SYUS	SMD	2015/12/31	859	2015/04/01	0003978034
V	ZRP1	SYUS	SMD	2015/12/31	1188	2015/04/01	0003978052
V	ZRP1	SYUS	SMD	2016/12/31	1298	2016/01/01	0004181736
V	ZRP1	SYUS	SMD	2016/12/31	1515	2016/01/01	0004183938
V	ZRP1	SYUS	SNA	2014/12/31	10065-US	2014/01/01	0003141838
V	ZRP1	SYUS	SNA	2015/08/17	863	2015/04/01	0003927877
V	ZRP1	SYUS	SNA	2015/12/31	847	2015/04/01	0003927768
V	ZRP1	SYUS	SNA	2015/12/31	987	2015/04/01	0003929561
V	ZRP1	SYUS	SNA	2016/12/31	1286	2016/01/01	0004181516
V	ZRP1	SYUS	SNA	2016/12/31	1574	2016/01/01	0004280842
V	ZRP1	SYUS	SNF	2014/12/31	10031-US	2014/01/01	0003141729
V	ZRP1	SYUS	SNF	2015/12/31	836	2015/04/01	0003927665
V	ZRP1	SYUS	SNF	2015/12/31	847	2015/04/01	0003927769
V	ZRP1	SYUS	SNF	2016/12/31	1276	2016/01/01	0004181305
V	ZRP1	SYUS	SNF	2016/12/31	1286	2016/01/01	0004181517
V	ZRP1	SYUS	SOH	2014/12/31	10064-US	2014/01/01	0003141837
V	ZRP1	SYUS	SOH	2015/12/31	862	2015/04/01	0003927875
V	ZRP1	SYUS	SOH	2016/12/31	1301	2016/01/01	0004181744
V	ZRP1	SYUS	SOM	2015/12/31	862	2015/04/01	0004003406
V	ZRP1	SYUS	SOM	2016/12/31	1301	2016/01/01	0004181743
V	ZRP1	SYUS	SPM	2014/12/31	10072-US	2014/01/01	0003141856
V	ZRP1	SYUS	SPM	2015/12/31	831	2015/04/01	0003927636
V	ZRP1	SYUS	SPM	2015/12/31	870	2015/04/01	0003927898
V	ZRP1	SYUS	SPM	2015/12/31	1050	2015/04/01	0003929753
V	ZRP1	SYUS	SPM	2016/12/31	1271	2016/01/01	0004181202
V	ZRP1	SYUS	SPM	2016/12/31	1307	2016/01/01	0004181762
V	ZRP1	SYUS	SSS	2014/12/31	10148-US	2014/01/01	0003142022
V	ZRP1	SYUS	SSS	2015/12/31	935	2015/04/01	0003928510
V	ZRP1	SYUS	SSS	2015/12/31	1033	2015/04/01	0003929717
V	ZRP1	SYUS	SSS	2016/12/31	1372	2016/01/01	0004182190
V	ZRP1	SYUS	ST1	2015/12/31	1225	2015/06/19	0004008184
V	ZRP1	SYUS	ST1	2016/12/31	1548	2016/01/01	0004184023
V	ZRP1	SYUS	STO	2014/12/31	10124-US	2014/01/01	0003141974
V	ZRP1	SYUS	STO	2015/12/31	930	2015/04/01	0003928494
V	ZRP1	SYUS	STO	2015/12/31	1064	2015/04/01	0003929847
V	ZRP1	SYUS	STO	2016/12/31	1367	2016/01/01	0004182173
V	ZRP1	SYUS	TA2	2014/12/31	10067-US	2014/01/01	0003141845
V	ZRP1	SYUS	TA2	2015/12/31	865	2015/04/01	0003927885
V	ZRP1	SYUS	TA2	2015/12/31	1044	2015/04/01	0003929734
V	ZRP1	SYUS	TA2	2016/12/31	1302	2016/01/01	0004181747
V	ZRP1	SYUS	TA3	2014/12/31	10067-US	2014/01/01	0003141844
V	ZRP1	SYUS	TA3	2015/12/31	840	2015/04/01	0003954012
V	ZRP1	SYUS	TA3	2015/12/31	865	2015/04/01	0003927884
V	ZRP1	SYUS	TA3	2015/12/31	1044	2015/04/01	0003929735
V	ZRP1	SYUS	TA3	2016/12/31	1280	2016/01/01	0004181446
V	ZRP1	SYUS	TA3	2016/12/31	1302	2016/01/01	0004181748
V	ZRP1	SYUS	TA5	2014/12/31	10067-US	2014/01/01	0003141842
V	ZRP1	SYUS	TA5	2015/12/31	865	2015/04/01	0003927882
V	ZRP1	SYUS	TA5	2015/12/31	1044	2015/04/01	0003929736
V	ZRP1	SYUS	TA5	2016/12/31	1302	2016/01/01	0004181749
V	ZRP1	SYUS	TCP	2014/12/31	10075-US	2014/01/01	0003141876
V	ZRP1	SYUS	TCP	2015/12/31	875	2015/04/01	0003927922
V	ZRP1	SYUS	TCP	2015/12/31	1086	2015/04/01	0003929981
V	ZRP1	SYUS	TCP	2016/12/31	1312	2016/01/01	0004181989
V	ZRP1	SYUS	THI	2014/12/31	10125-US	2014/01/01	0003141975
V	ZRP1	SYUS	THI	2015/12/31	934	2015/04/01	0003928508
V	ZRP1	SYUS	THI	2015/12/31	1065	2015/04/01	0003929848
V	ZRP1	SYUS	THI	2016/12/31	1371	2016/01/01	0004182188
V	ZRP1	SYUS	TW1	2014/12/31	10127-US	2014/01/01	0003141980
V	ZRP1	SYUS	TW1	2015/12/31	932	2015/04/01	0003928497
V	ZRP1	SYUS	TW1	2015/12/31	1067	2015/04/01	0003929859
V	ZRP1	SYUS	TW1	2016/12/31	1369	2016/01/01	0004182182
V	ZRP1	SYUS	TW1	2016/12/31	1419	2016/01/01	0004183185
V	ZRP1	SYUS	TW2	2014/12/31	10127-US	2014/01/01	0003141981
V	ZRP1	SYUS	TW2	2015/12/31	932	2015/04/01	0003928498
V	ZRP1	SYUS	TW2	2015/12/31	1067	2015/04/01	0003929860
V	ZRP1	SYUS	TW2	2016/12/31	1369	2016/01/01	0004182183
V	ZRP1	SYUS	TW2	2016/12/31	1419	2016/01/01	0004183186
V	ZRP1	SYUS	TW3	2014/12/31	10127-US	2014/01/01	0003141982
V	ZRP1	SYUS	TW3	2015/12/31	932	2015/04/01	0003928499
V	ZRP1	SYUS	TW3	2015/12/31	1067	2015/04/01	0003929861
V	ZRP1	SYUS	TW3	2016/12/31	1369	2016/01/01	0004182184
V	ZRP1	SYUS	TW3	2016/12/31	1419	2016/01/01	0004183187
V	ZRP1	SYUS	TW4	2014/12/31	10127-US	2014/01/01	0003141983
V	ZRP1	SYUS	TW4	2015/12/31	932	2015/04/01	0003928500
V	ZRP1	SYUS	TW4	2015/12/31	1067	2015/04/01	0003929862
V	ZRP1	SYUS	TW4	2016/12/31	1369	2016/01/01	0004182185
V	ZRP1	SYUS	TW4	2016/12/31	1419	2016/01/01	0004183188
V	ZRP1	SYUS	VIE	2014/12/31	10126-US	2014/01/01	0003141976
V	ZRP1	SYUS	VIE	2015/12/31	912	2015/04/01	0003928362
V	ZRP1	SYUS	VIE	2015/12/31	1066	2015/04/01	0003929852
V	ZRP1	SYUS	VIE	2015/12/31	1078	2015/04/01	0003929904
V	ZRP1	SYUS	VIE	2016/12/31	1349	2016/01/01	0004182086
V	ZRP1	SYUS	VJN	2014/12/31	10074-US	2014/01/01	0003141864
V	ZRP1	SYUS	VJN	2015/12/31	831	2015/04/01	0003927637
V	ZRP1	SYUS	VJN	2015/12/31	872	2015/04/01	0003927906
V	ZRP1	SYUS	VJN	2016/12/31	1271	2016/01/01	0004181203
V	ZRP1	SYUS	VJN	2016/12/31	1309	2016/01/01	0004181858
V	ZRP1	SYUS	VPT	2014/12/31	10073-US	2014/01/01	0003141858
V	ZRP1	SYUS	VPT	2015/12/31	856	2015/04/01	0003927830
V	ZRP1	SYUS	VPT	2015/12/31	871	2015/04/01	0003927900
V	ZRP1	SYUS	VPT	2015/12/31	1052	2015/04/01	0003929762
V	ZRP1	SYUS	VPT	2016/12/31	1295	2016/01/01	0004181727
V	ZRP1	SYUS	VPT	2016/12/31	1308	2016/01/01	0004181846
V	ZRP1	SYUS	WAM	2014/12/31	10074-US	2014/01/01	0003141873
V	ZRP1	SYUS	WAM	2015/12/31	872	2015/04/01	0003927915
V	ZRP1	SYUS	WAM	2016/12/31	1309	2016/01/01	0004181859
V	ZRP1	SYUS	WAV	2014/12/31	10074-US	2014/01/01	0003141865
V	ZRP1	SYUS	WAV	2015/12/31	831	2015/04/01	0003927638
V	ZRP1	SYUS	WAV	2015/12/31	872	2015/04/01	0003927907
V	ZRP1	SYUS	WAV	2016/12/31	1271	2016/01/01	0004181204
V	ZRP1	SYUS	WAV	2016/12/31	1309	2016/01/01	0004181860
V	ZRP1	SYUS	WBC	2014/12/31	10008-US	2014/01/01	0003141603
V	ZRP1	SYUS	WBC	2015/12/31	812	2015/04/01	0003927397
V	ZRP1	SYUS	WBC	2016/12/31	1252	2016/01/01	0004180560
V	ZRP1	SYUS	WDM	2014/12/31	10074-US	2014/01/01	0003141874
V	ZRP1	SYUS	WDM	2015/12/31	831	2015/04/01	0003927639
V	ZRP1	SYUS	WDM	2015/12/31	872	2015/04/01	0003927916
V	ZRP1	SYUS	WDM	2016/12/31	1271	2016/01/01	0004181205
V	ZRP1	SYUS	WDM	2016/12/31	1309	2016/01/01	0004181861
V	ZRP1	SYUS	WDR	2014/12/31	10074-US	2014/01/01	0003141866
V	ZRP1	SYUS	WDR	2015/12/31	831	2015/04/01	0003927640
V	ZRP1	SYUS	WDR	2015/12/31	872	2015/04/01	0003927908
V	ZRP1	SYUS	WDR	2016/12/31	1271	2016/01/01	0004181206
V	ZRP1	SYUS	WDR	2016/12/31	1309	2016/01/01	0004181862
V	ZRP1	SYUS	WHI	2014/12/31	10127-US	2014/01/01	0003141979
V	ZRP1	SYUS	WHI	2015/12/31	932	2015/04/01	0003928496
V	ZRP1	SYUS	WHI	2015/12/31	1067	2015/04/01	0003929863
V	ZRP1	SYUS	WHI	2016/12/31	1369	2016/01/01	0004182186
V	ZRP1	SYUS	WHI	2016/12/31	1419	2016/01/01	0004183189
V	ZRP1	SYUS	WIN	2014/12/31	10128-US	2014/01/01	0003141984
V	ZRP1	SYUS	WIN	2015/12/31	905	2015/04/01	0003928256
V	ZRP1	SYUS	WIN	2016/12/31	1342	2016/01/01	0004182068
V	ZRP1	SYUS	WOO	2014/12/31	10129-US	2014/01/01	0003141985
V	ZRP1	SYUS	WOO	2015/12/31	910	2015/04/01	0003928262
V	ZRP1	SYUS	WPH	2014/12/31	10149-US	2014/01/01	0003142024
V	ZRP1	SYUS	WPH	2015/12/31	936	2015/04/01	0003928512
V	ZRP1	SYUS	WPH	2015/12/31	1035	2015/04/01	0003929719
V	ZRP1	SYUS	WPH	2016/12/31	1373	2016/01/01	0004182192
V	ZRP1	SYUS	WPP	2014/12/31	10149-US	2014/01/01	0003142023
V	ZRP1	SYUS	WPP	2015/12/31	936	2015/04/01	0003928511
V	ZRP1	SYUS	WPP	2015/12/31	1035	2015/04/01	0003929720
V	ZRP1	SYUS	WPP	2016/12/31	1373	2016/01/01	0004182193
V	ZRP1	SYUS	WVM	2014/12/31	10074-US	2014/01/01	0003141875
V	ZRP1	SYUS	WVM	2015/12/31	831	2015/04/01	0003927641
V	ZRP1	SYUS	WVM	2015/12/31	872	2015/04/01	0003927917
V	ZRP1	SYUS	WVM	2016/12/31	1271	2016/01/01	0004181207
V	ZRP1	SYUS	WVM	2016/12/31	1309	2016/01/01	0004181863
V	ZRP1	SYUS	WVR	2014/12/31	10074-US	2014/01/01	0003141867
V	ZRP1	SYUS	WVR	2015/12/31	831	2015/04/01	0003927642
V	ZRP1	SYUS	WVR	2015/12/31	872	2015/04/01	0003927909
V	ZRP1	SYUS	WVR	2016/12/31	1271	2016/01/01	0004181208
V	ZRP1	SYUS	WVR	2016/12/31	1309	2016/01/01	0004181864
V	ZRP1	SYUS	YAS	2014/12/31	10130-US	2014/01/01	0003141986
V	ZRP1	SYUS	YAS	2015/12/31	917	2015/04/01	0003928396
V	ZRP1	SYUS	YTO	2014/12/31	10156-US	2014/10/08	0003782463
V	ZRP1	SYUS	YTO	2015/12/31	874	2015/04/01	0003927919
V	ZRP1	SYUS	YTO	2016/12/31	1311	2016/01/01	0004181986
V	ZRP1	SYUS	YTR	2014/12/31	10156-US	2014/10/08	0003782465
V	ZRP1	SYUS	YTR	2015/12/31	874	2015/04/01	0003927920
V	ZRP1	SYUS	YTR	2016/12/31	1311	2016/01/01	0004181987
V	ZRP1	SYUS	YTZ	2014/12/31	10156-US	2014/10/08	0003782464
V	ZRP1	SYUS	YTZ	2015/12/31	874	2015/04/01	0003927921
V	ZRP1	SYUS	YTZ	2016/12/31	1311	2016/01/01	0004181988
V	ZRP2	SYCF	AA4	2014/12/31	10029-CF	2014/01/01	0003142129
V	ZRP2	SYCF	AA5	2014/12/31	10029-CF	2014/01/01	0003142115
V	ZRP2	SYCF	AAC	2014/12/31	10029-CF	2014/01/01	0003142113
V	ZRP2	SYCF	AAM	2014/12/31	10029-CF	2014/01/01	0003142110
V	ZRP2	SYCF	AAP	2014/12/31	10029-CF	2014/01/01	0003142108
V	ZRP2	SYCF	AFC	2014/12/31	10029-CF	2014/01/01	0003142114
V	ZRP2	SYCF	AFM	2014/12/31	10029-CF	2014/01/01	0003142112
V	ZRP2	SYCF	AFR	2014/12/31	10029-CF	2014/01/01	0003142109
V	ZRP2	SYCF	AT4	2014/12/31	10044-CF	2014/01/01	0003142220
V	ZRP2	SYCF	AT5	2014/12/31	10044-CF	2014/01/01	0003142209
V	ZRP2	SYCF	ATM	2014/12/31	10029-CF	2014/01/01	0003142154
V	ZRP2	SYCF	ATR	2014/12/31	10029-CF	2014/01/01	0003142130
V	ZRP2	SYCF	AVE	2014/12/31	10029-CF	2014/01/01	0003142131
V	ZRP2	SYCF	AVM	2014/12/31	10029-CF	2014/01/01	0003142155
V	ZRP2	SYCF	BBC	2014/12/31	10044-CF	2014/01/01	0003142206
V	ZRP2	SYCF	BBG	2014/12/31	10044-CF	2014/01/01	0003142207
V	ZRP2	SYCF	CAR	2014/12/31	10044-CF	2014/01/01	0003149650
V	ZRP2	SYCF	CDM	2014/12/31	10029-CF	2014/01/01	0003142132
V	ZRP2	SYCF	CDP	2014/12/31	10029-CF	2014/01/01	0003142117
V	ZRP2	SYCF	CDS	2014/12/31	10029-CF	2014/01/01	0003142133
V	ZRP2	SYCF	CEI	2014/12/31	10044-CF	2014/01/01	0003142230
V	ZRP2	SYCF	CPT	2014/12/31	10054-CF	2014/01/01	0003142265
V	ZRP2	SYCF	CSB	2014/12/31	10135-CF	2014/01/01	0003149656
V	ZRP2	SYCF	CYK	2014/12/31	10044-CF	2014/01/01	0003142222
V	ZRP2	SYCF	CYW	2014/12/31	10044-CF	2014/01/01	0003142210
V	ZRP2	SYCF	DA1	2014/12/31	10029-CF	2014/01/01	0003142156
V	ZRP2	SYCF	DA3	2014/12/31	10029-CF	2014/01/01	0003142134
V	ZRP2	SYCF	DA5	2014/12/31	10029-CF	2014/01/01	0003142135
V	ZRP2	SYCF	DAG	2014/12/31	10044-CF	2014/01/01	0003142201
V	ZRP2	SYCF	DAL	2014/12/31	10044-CF	2014/01/01	0003142202
V	ZRP2	SYCF	EGG	2014/12/31	10044-CF	2014/01/01	0003142211
V	ZRP2	SYCF	ERF	2014/12/31	10044-CF	2014/01/01	0003142212
V	ZRP2	SYCF	FID	2014/12/31	10029-CF	2014/01/01	0003142136
V	ZRP2	SYCF	FPT	2014/12/31	10054-CF	2014/01/01	0003142268
V	ZRP2	SYCF	G0R	2014/12/31	10029-CF	2014/01/01	0003142118
V	ZRP2	SYCF	GCC	2014/12/31	10029-CF	2014/01/01	0003142162
V	ZRP2	SYCF	GCM	2014/12/31	10029-CF	2014/01/01	0003142137
V	ZRP2	SYCF	GCR	2014/12/31	10029-CF	2014/01/01	0003142119
V	ZRP2	SYCF	GGL	2014/12/31	10029-CF	2014/01/01	0003142120
V	ZRP2	SYCF	GGR	2014/12/31	10029-CF	2014/01/01	0003142121
V	ZRP2	SYCF	GKC	2014/12/31	10029-CF	2014/01/01	0003142163
V	ZRP2	SYCF	GKM	2014/12/31	10029-CF	2014/01/01	0003142138
V	ZRP2	SYCF	GKR	2014/12/31	10029-CF	2014/01/01	0003142122
V	ZRP2	SYCF	GMC	2014/12/31	10029-CF	2014/01/01	0003142164
V	ZRP2	SYCF	GMD	2014/12/31	10029-CF	2014/01/01	0003142139
V	ZRP2	SYCF	GMR	2014/12/31	10029-CF	2014/01/01	0003142123
V	ZRP2	SYCF	GOC	2014/12/31	10029-CF	2014/01/01	0003142165
V	ZRP2	SYCF	GOM	2014/12/31	10029-CF	2014/01/01	0003142140
V	ZRP2	SYCF	GRC	2014/12/31	10029-CF	2014/01/01	0003142166
V	ZRP2	SYCF	GRM	2014/12/31	10029-CF	2014/01/01	0003142141
V	ZRP2	SYCF	GTC	2014/12/31	10029-CF	2014/01/01	0003142167
V	ZRP2	SYCF	GTM	2014/12/31	10029-CF	2014/01/01	0003142142
V	ZRP2	SYCF	GTR	2014/12/31	10029-CF	2014/01/01	0003142124
V	ZRP2	SYCF	GVC	2014/12/31	10029-CF	2014/01/01	0003142168
V	ZRP2	SYCF	GVM	2014/12/31	10029-CF	2014/01/01	0003142143
V	ZRP2	SYCF	HAE	2014/12/31	10044-CF	2014/01/01	0003142197
V	ZRP2	SYCF	HAT	2014/12/31	10044-CF	2014/01/01	0003142198
V	ZRP2	SYCF	HD3	2014/12/31	10044-CF	2014/01/01	0003142223
V	ZRP2	SYCF	HD5	2014/12/31	10044-CF	2014/01/01	0003142213
V	ZRP2	SYCF	IPC	2014/12/31	10044-CF	2014/01/01	0003142214
V	ZRP2	SYCF	JGM	2014/12/31	10029-CF	2014/01/01	0003142111
V	ZRP2	SYCF	JGS	2014/12/31	10029-CF	2014/01/01	0003142107
V	ZRP2	SYCF	KAS	2014/12/31	10077-CF	2014/01/01	0003142333
V	ZRP2	SYCF	KER	2014/12/31	10044-CF	2014/01/01	0003142224
V	ZRP2	SYCF	KMG	2014/12/31	10077-CF	2014/01/01	0003142332
V	ZRP2	SYCF	KPT	2014/12/31	10054-CF	2014/01/01	0003142266
V	ZRP2	SYCF	LIM	2014/12/31	10029-CF	2014/01/01	0003142157
V	ZRP2	SYCF	LIS	2014/12/31	10029-CF	2014/01/01	0003142144
V	ZRP2	SYCF	LOM	2014/12/31	10029-CF	2014/01/01	0003142145
V	ZRP2	SYCF	LOR	2014/12/31	10029-CF	2014/01/01	0003142125
V	ZRP2	SYCF	LSC	2014/12/31	10029-CF	2014/01/01	0003142126
V	ZRP2	SYCF	MAG	2014/12/31	10044-CF	2014/01/01	0003142199
V	ZRP2	SYCF	MED	2014/12/31	10044-CF	2014/01/01	0003142205
