AKTNR,ANZAUF,BOMAT,BOSTA,Exclude,FKWRT,GKWRT,KAPPL,KBETR,KBRUE,KFRST,KLF_KAL,KLF_STG,KMEIN,KNUMA_AG,KNUMA_BO,KNUMA_PI,KNUMA_SQ,KNUMH,KNUMT,KOMXWRT,KONMS,KONWA,KONWS,KOPOS,KPEIN,KRECH,KSCHL,KSPAE,KSTBM,KSTBW,KUMNE,KUMZA,KUNNR,KWAEH,KZBZG,KZNEP,LIFNR,LOEVM_KO,MANDT,MDFLG,MEINS,MIKBAS,MWSK1,MWSK2,MXKBAS,MXWRT,PKWRT,PRSCH,RSWRT,STFKZ,UASTA,UKBAS,VALDT,VALTG,VBEWA,VERTN,VERTT,VKKAL,ZAEHK_IND,ZTERM
 ,00, , ,,0,0,V,-75,0, ,0000,0000, , , , , ,0003928735, ,0, ,%, ,01,0,A,ZRSA, ,0,0,0,0, ,USD, , , , ,100, , ,0, , ,0,0,0, ,0,A, ,0,,00, , , , ,01, 
 ,00, , ,,0,0,V,-75,0, ,0000,0000, , , , , ,0003928736, ,0, ,%, ,01,0,A,ZRSA, ,0,0,0,0, ,USD, , , , ,100, , ,0, , ,0,0,0, ,0,A, ,0,,00, , , , ,01, 
 ,00, , ,,0,0,V,-75,0, ,0000,0000, , , , , ,0003928737, ,0, ,%, ,01,0,A,ZRSA, ,0,0,0,0, ,USD, , , , ,100, , ,0, , ,0,0,0, ,0,A, ,0,,00, , , , ,01, 
 ,00, , ,,0,0,V,-75,0, ,0000,0000, , , , , ,0003928738, ,0, ,%, ,01,0,A,ZRSA, ,0,0,0,0, ,USD, , , , ,100, , ,0, , ,0,0,0, ,0,A, ,0,,00, , , , ,01, 
 ,00, , ,,0,0,V,-75,0, ,0000,0000, , , , , ,0003928739, ,0, ,%, ,01,0,A,ZRSA, ,0,0,0,0, ,USD, , , , ,100, , ,0, , ,0,0,0, ,0,A, ,0,,00, , , , ,01, 
 ,00, , ,,0,0,V,-75,0, ,0000,0000, , , , , ,0003928740, ,0, ,%, ,01,0,A,ZRSA, ,0,0,0,0, ,USD, , , , ,100, , ,0, , ,0,0,0, ,0,A, ,0,,00, , , , ,01, 
 ,00, , ,,0,0,V,-75,0, ,0000,0000, , , , , ,0003928741, ,0, ,%, ,01,0,A,ZRSA, ,0,0,0,0, ,USD, , , , ,100, , ,0, , ,0,0,0, ,0,A, ,0,,00, , , , ,01, 
 ,00, , ,,0,0,V,-75,0, ,0000,0000, , , , , ,0003928742, ,0, ,%, ,01,0,A,ZRSA, ,0,0,0,0, ,USD, , , , ,100, , ,0, , ,0,0,0, ,0,A, ,0,,00, , , , ,01, 
 ,00, , ,,0,0,V,-75,0, ,0000,0000, , , , , ,0003928743, ,0, ,%, ,01,0,A,ZRSA, ,0,0,0,0, ,USD, , , , ,100, , ,0, , ,0,0,0, ,0,A, ,0,,00, , , , ,01, 
 ,00, , ,,0,0,V,-75,0, ,0000,0000, , , , , ,0003928744, ,0, ,%, ,01,0,A,ZRSA, ,0,0,0,0, ,USD, , , , ,100, , ,0, , ,0,0,0, ,0,A, ,0,,00, , , , ,01, 
 ,00, , ,,0,0,V,-75,0, ,0000,0000, , , , , ,0003928745, ,0, ,%, ,01,0,A,ZRSA, ,0,0,0,0, ,USD, , , , ,100, , ,0, , ,0,0,0, ,0,A, ,0,,00, , , , ,01, 
 ,00, , ,,0,0,V,-75,0, ,0000,0000, , , , , ,0003928746, ,0, ,%, ,01,0,A,ZRSA, ,0,0,0,0, ,USD, , , , ,100, , ,0, , ,0,0,0, ,0,A, ,0,,00, , , , ,01, 
 ,00, , ,,0,0,V,-75,0, ,0000,0000, , , , , ,0003928747, ,0, ,%, ,01,0,A,ZRSA, ,0,0,0,0, ,USD, , , , ,100, , ,0, , ,0,0,0, ,0,A, ,0,,00, , , , ,01, 
 ,00, , ,,0,0,V,-75,0, ,0000,0000, , , , , ,0003928748, ,0, ,%, ,01,0,A,ZRSA, ,0,0,0,0, ,USD, , , , ,100, , ,0, , ,0,0,0, ,0,A, ,0,,00, , , , ,01, 
 ,00, , ,,0,0,V,-75,0, ,0000,0000, , , , , ,0003928749, ,0, ,%, ,01,0,A,ZRSA, ,0,0,0,0, ,USD, , , , ,100, , ,0, , ,0,0,0, ,0,A, ,0,,00, , , , ,01, 
 ,00, , ,,0,0,V,-75,0, ,0000,0000, , , , , ,0003928750, ,0, ,%, ,01,0,A,ZRSA, ,0,0,0,0, ,USD, , , , ,100, , ,0, , ,0,0,0, ,0,A, ,0,,00, , , , ,01, 
 ,00, , ,,0,0,V,-75,0, ,0000,0000, , , , , ,0003928751, ,0, ,%, ,01,0,A,ZRSA, ,0,0,0,0, ,USD, , , , ,100, , ,0, , ,0,0,0, ,0,A, ,0,,00, , , , ,01, 
 ,00, , ,,0,0,V,-75,0, ,0000,0000, , , , , ,0003928752, ,0, ,%, ,01,0,A,ZRSA, ,0,0,0,0, ,USD, , , , ,100, , ,0, , ,0,0,0, ,0,A, ,0,,00, , , , ,01, 
 ,00, , ,,0,0,V,-75,0, ,0000,0000, , , , , ,0003928753, ,0, ,%, ,01,0,A,ZRSA, ,0,0,0,0, ,USD, , , , ,100, , ,0, , ,0,0,0, ,0,A, ,0,,00, , , , ,01, 
 ,00, , ,,0,0,V,-75,0, ,0000,0000, , , , , ,0003928754, ,0, ,%, ,01,0,A,ZRSA, ,0,0,0,0, ,USD, , , , ,100, , ,0, , ,0,0,0, ,0,A, ,0,,00, , , , ,01, 
 ,00, , ,,0,0,V,-75,0, ,0000,0000, , , , , ,0003928755, ,0, ,%, ,01,0,A,ZRSA, ,0,0,0,0, ,USD, , , , ,100, , ,0, , ,0,0,0, ,0,A, ,0,,00, , , , ,01, 
 ,00, , ,,0,0,V,-75,0, ,0000,0000, , , , , ,0003928756, ,0, ,%, ,01,0,A,ZRSA, ,0,0,0,0, ,USD, , , , ,100, , ,0, , ,0,0,0, ,0,A, ,0,,00, , , , ,01, 
 ,00, , ,,0,0,V,-75,0, ,0000,0000, , , , , ,0003928757, ,0, ,%, ,01,0,A,ZRSA, ,0,0,0,0, ,USD, , , , ,100, , ,0, , ,0,0,0, ,0,A, ,0,,00, , , , ,01, 
 ,00, , ,,0,0,V,-75,0, ,0000,0000, , , , , ,0003928758, ,0, ,%, ,01,0,A,ZRSA, ,0,0,0,0, ,USD, , , , ,100, , ,0, , ,0,0,0, ,0,A, ,0,,00, , , , ,01, 
 ,00, , ,,0,0,V,-75,0, ,0000,0000, , , , , ,0003928759, ,0, ,%, ,01,0,A,ZRSA, ,0,0,0,0, ,USD, , , , ,100, , ,0, , ,0,0,0, ,0,A, ,0,,00, , , , ,01, 
 ,00, , ,,0,0,V,-75,0, ,0000,0000, , , , , ,0003928760, ,0, ,%, ,01,0,A,ZRSA, ,0,0,0,0, ,USD, , , , ,100, , ,0, , ,0,0,0, ,0,A, ,0,,00, , , , ,01, 
 ,00, , ,,0,0,V,-75,0, ,0000,0000, , , , , ,0003928761, ,0, ,%, ,01,0,A,ZRSA, ,0,0,0,0, ,USD, , , , ,100, , ,0, , ,0,0,0, ,0,A, ,0,,00, , , , ,01, 
 ,00, , ,,0,0,V,-75,0, ,0000,0000, , , , , ,0003928762, ,0, ,%, ,01,0,A,ZRSA, ,0,0,0,0, ,USD, , , , ,100, , ,0, , ,0,0,0, ,0,A, ,0,,00, , , , ,01, 
 ,00, , ,,0,0,V,-75,0, ,0000,0000, , , , , ,0003928763, ,0, ,%, ,01,0,A,ZRSA, ,0,0,0,0, ,USD, , , , ,100, , ,0, , ,0,0,0, ,0,A, ,0,,00, , , , ,01, 
 ,00, , ,,0,0,V,-75,0, ,0000,0000, , , , , ,0003928764, ,0, ,%, ,01,0,A,ZRSA, ,0,0,0,0, ,USD, , , , ,100, , ,0, , ,0,0,0, ,0,A, ,0,,00, , , , ,01, 
 ,00, , ,,0,0,V,-75,0, ,0000,0000, , , , , ,0003928765, ,0, ,%, ,01,0,A,ZRSA, ,0,0,0,0, ,USD, , , , ,100, , ,0, , ,0,0,0, ,0,A, ,0,,00, , , , ,01, 
 ,00, , ,,0,0,V,-75,0, ,0000,0000, , , , , ,0003928766, ,0, ,%, ,01,0,A,ZRSA, ,0,0,0,0, ,USD, , , , ,100, , ,0, , ,0,0,0, ,0,A, ,0,,00, , , , ,01, 
 ,00, , ,,0,0,V,-75,0, ,0000,0000, , , , , ,0003928767, ,0, ,%, ,01,0,A,ZRSA, ,0,0,0,0, ,USD, , , , ,100, , ,0, , ,0,0,0, ,0,A, ,0,,00, , , , ,01, 
 ,00, , ,,0,0,V,-75,0, ,0000,0000, , , , , ,0003928768, ,0, ,%, ,01,0,A,ZRSA, ,0,0,0,0, ,USD, , , , ,100, , ,0, , ,0,0,0, ,0,A, ,0,,00, , , , ,01, 
 ,00, , ,,0,0,V,-75,0, ,0000,0000, , , , , ,0003928769, ,0, ,%, ,01,0,A,ZRSA, ,0,0,0,0, ,USD, , , , ,100, , ,0, , ,0,0,0, ,0,A, ,0,,00, , , , ,01, 
 ,00, , ,,0,0,V,-75,0, ,0000,0000, , , , , ,0003928770, ,0, ,%, ,01,0,A,ZRSA, ,0,0,0,0, ,USD, , , , ,100, , ,0, , ,0,0,0, ,0,A, ,0,,00, , , , ,01, 
 ,00, , ,,0,0,V,-75,0, ,0000,0000, , , , , ,0003928771, ,0, ,%, ,01,0,A,ZRSA, ,0,0,0,0, ,USD, , , , ,100, , ,0, , ,0,0,0, ,0,A, ,0,,00, , , , ,01, 
 ,00, , ,,0,0,V,-75,0, ,0000,0000, , , , , ,0003928772, ,0, ,%, ,01,0,A,ZRSA, ,0,0,0,0, ,USD, , , , ,100, , ,0, , ,0,0,0, ,0,A, ,0,,00, , , , ,01, 
 ,00, , ,,0,0,V,-75,0, ,0000,0000, , , , , ,0003928773, ,0, ,%, ,01,0,A,ZRSA, ,0,0,0,0, ,USD, , , , ,100, , ,0, , ,0,0,0, ,0,A, ,0,,00, , , , ,01, 
 ,00, , ,,0,0,V,-75,0, ,0000,0000, , , , , ,0003928774, ,0, ,%, ,01,0,A,ZRSA, ,0,0,0,0, ,USD, , , , ,100, , ,0, , ,0,0,0, ,0,A, ,0,,00, , , , ,01, 
 ,00, , ,,0,0,V,-75,0, ,0000,0000, , , , , ,0003928775, ,0, ,%, ,01,0,A,ZRSA, ,0,0,0,0, ,USD, , , , ,100, , ,0, , ,0,0,0, ,0,A, ,0,,00, , , , ,01, 
 ,00, , ,,0,0,V,-75,0, ,0000,0000, , , , , ,0003928776, ,0, ,%, ,01,0,A,ZRSA, ,0,0,0,0, ,USD, , , , ,100, , ,0, , ,0,0,0, ,0,A, ,0,,00, , , , ,01, 
 ,00, , ,,0,0,V,-75,0, ,0000,0000, , , , , ,0003928777, ,0, ,%, ,01,0,A,ZRSA, ,0,0,0,0, ,USD, , , , ,100, , ,0, , ,0,0,0, ,0,A, ,0,,00, , , , ,01, 
 ,00, , ,,0,0,V,-75,0, ,0000,0000, , , , , ,0003928778, ,0, ,%, ,01,0,A,ZRSA, ,0,0,0,0, ,USD, , , , ,100, , ,0, , ,0,0,0, ,0,A, ,0,,00, , , , ,01, 
 ,00, , ,,0,0,V,-75,0, ,0000,0000, , , , , ,0003928779, ,0, ,%, ,01,0,A,ZRSA, ,0,0,0,0, ,USD, , , , ,100, , ,0, , ,0,0,0, ,0,A, ,0,,00, , , , ,01, 
 ,00, , ,,0,0,V,-75,0, ,0000,0000, , , , , ,0003928780, ,0, ,%, ,01,0,A,ZRSA, ,0,0,0,0, ,USD, , , , ,100, , ,0, , ,0,0,0, ,0,A, ,0,,00, , , , ,01, 
 ,00, , ,,0,0,V,-75,0, ,0000,0000, , , , , ,0003928781, ,0, ,%, ,01,0,A,ZRSA, ,0,0,0,0, ,USD, , , , ,100, , ,0, , ,0,0,0, ,0,A, ,0,,00, , , , ,01, 
 ,00, , ,,0,0,V,-75,0, ,0000,0000, , , , , ,0003928782, ,0, ,%, ,01,0,A,ZRSA, ,0,0,0,0, ,USD, , , , ,100, , ,0, , ,0,0,0, ,0,A, ,0,,00, , , , ,01, 
 ,00, , ,,0,0,V,-75,0, ,0000,0000, , , , , ,0003928783, ,0, ,%, ,01,0,A,ZRSA, ,0,0,0,0, ,USD, , , , ,100, , ,0, , ,0,0,0, ,0,A, ,0,,00, , , , ,01, 
 ,00, , ,,0,0,V,-75,0, ,0000,0000, , , , , ,0003928784, ,0, ,%, ,01,0,A,ZRSA, ,0,0,0,0, ,USD, , , , ,100, , ,0, , ,0,0,0, ,0,A, ,0,,00, , , , ,01, 
 ,00, , ,,0,0,V,-75,0, ,0000,0000, , , , , ,0003928785, ,0, ,%, ,01,0,A,ZRSA, ,0,0,0,0, ,USD, , , , ,100, , ,0, , ,0,0,0, ,0,A, ,0,,00, , , , ,01, 
 ,00, , ,,0,0,V,-75,0, ,0000,0000, , , , , ,0003928786, ,0, ,%, ,01,0,A,ZRSA, ,0,0,0,0, ,USD, , , , ,100, , ,0, , ,0,0,0, ,0,A, ,0,,00, , , , ,01, 
 ,00, , ,,0,0,V,-75,0, ,0000,0000, , , , , ,0003928787, ,0, ,%, ,01,0,A,ZRSA, ,0,0,0,0, ,USD, , , , ,100, , ,0, , ,0,0,0, ,0,A, ,0,,00, , , , ,01, 
 ,00, , ,,0,0,V,-75,0, ,0000,0000, , , , , ,0003928793, ,0, ,%, ,01,0,A,ZRSA, ,0,0,0,0, ,USD, , , , ,100, , ,0, , ,0,0,0, ,0,A, ,0,,00, , , , ,01, 
 ,00, , ,,0,0,V,-75,0, ,0000,0000, , , , , ,0003928794, ,0, ,%, ,01,0,A,ZRSA, ,0,0,0,0, ,USD, , , , ,100, , ,0, , ,0,0,0, ,0,A, ,0,,00, , , , ,01, 
 ,00, , ,,0,0,V,-75,0, ,0000,0000, , , , , ,0003928795, ,0, ,%, ,01,0,A,ZRSA, ,0,0,0,0, ,USD, , , , ,100, , ,0, , ,0,0,0, ,0,A, ,0,,00, , , , ,01, 
 ,00, , ,,0,0,V,-75,0, ,0000,0000, , , , , ,0003928796, ,0, ,%, ,01,0,A,ZRSA, ,0,0,0,0, ,USD, , , , ,100, , ,0, , ,0,0,0, ,0,A, ,0,,00, , , , ,01, 
 ,00, , ,,0,0,V,-75,0, ,0000,0000, , , , , ,0003928797, ,0, ,%, ,01,0,A,ZRSA, ,0,0,0,0, ,USD, , , , ,100, , ,0, , ,0,0,0, ,0,A, ,0,,00, , , , ,01, 
 ,00, , ,,0,0,V,-75,0, ,0000,0000, , , , , ,0003928798, ,0, ,%, ,01,0,A,ZRSA, ,0,0,0,0, ,USD, , , , ,100, , ,0, , ,0,0,0, ,0,A, ,0,,00, , , , ,01, 
 ,00, , ,,0,0,V,-75,0, ,0000,0000, , , , , ,0003928799, ,0, ,%, ,01,0,A,ZRSA, ,0,0,0,0, ,USD, , , , ,100, , ,0, , ,0,0,0, ,0,A, ,0,,00, , , , ,01, 
 ,00, , ,,0,0,V,-75,0, ,0000,0000, , , , , ,0003928800, ,0, ,%, ,01,0,A,ZRSA, ,0,0,0,0, ,USD, , , , ,100, , ,0, , ,0,0,0, ,0,A, ,0,,00, , , , ,01, 
 ,00, , ,,0,0,V,-75,0, ,0000,0000, , , , , ,0003928801, ,0, ,%, ,01,0,A,ZRSA, ,0,0,0,0, ,USD, , , , ,100, , ,0, , ,0,0,0, ,0,A, ,0,,00, , , , ,01, 
 ,00, , ,,0,0,V,-75,0, ,0000,0000, , , , , ,0003928802, ,0, ,%, ,01,0,A,ZRSA, ,0,0,0,0, ,USD, , , , ,100, , ,0, , ,0,0,0, ,0,A, ,0,,00, , , , ,01, 
 ,00, , ,,0,0,V,-75,0, ,0000,0000, , , , , ,0003928803, ,0, ,%, ,01,0,A,ZRSA, ,0,0,0,0, ,USD, , , , ,100, , ,0, , ,0,0,0, ,0,A, ,0,,00, , , , ,01, 
 ,00, , ,,0,0,V,-75,0, ,0000,0000, , , , , ,0003928804, ,0, ,%, ,01,0,A,ZRSA, ,0,0,0,0, ,USD, , , , ,100, , ,0, , ,0,0,0, ,0,A, ,0,,00, , , , ,01, 
 ,00, , ,,0,0,V,-75,0, ,0000,0000, , , , , ,0003928805, ,0, ,%, ,01,0,A,ZRSA, ,0,0,0,0, ,USD, , , , ,100, , ,0, , ,0,0,0, ,0,A, ,0,,00, , , , ,01, 
 ,00, , ,,0,0,V,-75,0, ,0000,0000, , , , , ,0003928806, ,0, ,%, ,01,0,A,ZRSA, ,0,0,0,0, ,USD, , , , ,100, , ,0, , ,0,0,0, ,0,A, ,0,,00, , , , ,01, 
 ,00, , ,,0,0,V,-75,0, ,0000,0000, , , , , ,0003928809, ,0, ,%, ,01,0,A,ZRSA, ,0,0,0,0, ,USD, , , , ,100, , ,0, , ,0,0,0, ,0,A, ,0,,00, , , , ,01, 
 ,00, , ,,0,0,V,-75,0, ,0000,0000, , , , , ,0003928810, ,0, ,%, ,01,0,A,ZRSA, ,0,0,0,0, ,USD, , , , ,100, , ,0, , ,0,0,0, ,0,A, ,0,,00, , , , ,01, 
 ,00, , ,,0,0,V,-75,0, ,0000,0000, , , , , ,0003928811, ,0, ,%, ,01,0,A,ZRSA, ,0,0,0,0, ,USD, , , , ,100, , ,0, , ,0,0,0, ,0,A, ,0,,00, , , , ,01, 
 ,00, , ,,0,0,V,-75,0, ,0000,0000, , , , , ,0003928812, ,0, ,%, ,01,0,A,ZRSA, ,0,0,0,0, ,USD, , , , ,100, , ,0, , ,0,0,0, ,0,A, ,0,,00, , , , ,01, 
 ,00, , ,,0,0,V,-75,0, ,0000,0000, , , , , ,0003928813, ,0, ,%, ,01,0,A,ZRSA, ,0,0,0,0, ,USD, , , , ,100, , ,0, , ,0,0,0, ,0,A, ,0,,00, , , , ,01, 
 ,00, , ,,0,0,V,-75,0, ,0000,0000, , , , , ,0003928814, ,0, ,%, ,01,0,A,ZRSA, ,0,0,0,0, ,USD, , , , ,100, , ,0, , ,0,0,0, ,0,A, ,0,,00, , , , ,01, 
 ,00, , ,,0,0,V,-75,0, ,0000,0000, , , , , ,0003928815, ,0, ,%, ,01,0,A,ZRSA, ,0,0,0,0, ,USD, , , , ,100, , ,0, , ,0,0,0, ,0,A, ,0,,00, , , , ,01, 
 ,00, , ,,0,0,V,-75,0, ,0000,0000, , , , , ,0003928816, ,0, ,%, ,01,0,A,ZRSA, ,0,0,0,0, ,USD, , , , ,100, , ,0, , ,0,0,0, ,0,A, ,0,,00, , , , ,01, 
 ,00, , ,,0,0,V,-75,0, ,0000,0000, , , , , ,0003928817, ,0, ,%, ,01,0,A,ZRSA, ,0,0,0,0, ,USD, , , , ,100, , ,0, , ,0,0,0, ,0,A, ,0,,00, , , , ,01, 
 ,00, , ,,0,0,V,-75,0, ,0000,0000, , , , , ,0003928818, ,0, ,%, ,01,0,A,ZRSA, ,0,0,0,0, ,USD, , , , ,100, , ,0, , ,0,0,0, ,0,A, ,0,,00, , , , ,01, 
 ,00, , ,,0,0,V,-75,0, ,0000,0000, , , , , ,0003928819, ,0, ,%, ,01,0,A,ZRSA, ,0,0,0,0, ,USD, , , , ,100, , ,0, , ,0,0,0, ,0,A, ,0,,00, , , , ,01, 
 ,00, , ,,0,0,V,-75,0, ,0000,0000, , , , , ,0003928820, ,0, ,%, ,01,0,A,ZRSA, ,0,0,0,0, ,USD, , , , ,100, , ,0, , ,0,0,0, ,0,A, ,0,,00, , , , ,01, 
 ,00, , ,,0,0,V,-75,0, ,0000,0000, , , , , ,0003928821, ,0, ,%, ,01,0,A,ZRSA, ,0,0,0,0, ,USD, , , , ,100, , ,0, , ,0,0,0, ,0,A, ,0,,00, , , , ,01, 
 ,00, , ,,0,0,V,-75,0, ,0000,0000, , , , , ,0003928822, ,0, ,%, ,01,0,A,ZRSA, ,0,0,0,0, ,USD, , , , ,100, , ,0, , ,0,0,0, ,0,A, ,0,,00, , , , ,01, 
 ,00, , ,,0,0,V,-75,0, ,0000,0000, , , , , ,0003928824, ,0, ,%, ,01,0,A,ZRSA, ,0,0,0,0, ,USD, , , , ,100, , ,0, , ,0,0,0, ,0,A, ,0,,00, , , , ,01, 
 ,00, , ,,0,0,V,-75,0, ,0000,0000, , , , , ,0003928825, ,0, ,%, ,01,0,A,ZRSA, ,0,0,0,0, ,USD, , , , ,100, , ,0, , ,0,0,0, ,0,A, ,0,,00, , , , ,01, 
 ,00, , ,,0,0,V,-75,0, ,0000,0000, , , , , ,0003928826, ,0, ,%, ,01,0,A,ZRSA, ,0,0,0,0, ,USD, , , , ,100, , ,0, , ,0,0,0, ,0,A, ,0,,00, , , , ,01, 
 ,00, , ,,0,0,V,-75,0, ,0000,0000, , , , , ,0003928827, ,0, ,%, ,01,0,A,ZRSA, ,0,0,0,0, ,USD, , , , ,100, , ,0, , ,0,0,0, ,0,A, ,0,,00, , , , ,01, 
 ,00, , ,,0,0,V,-75,0, ,0000,0000, , , , , ,0003928834, ,0, ,%, ,01,0,A,ZRSA, ,0,0,0,0, ,USD, , , , ,100, , ,0, , ,0,0,0, ,0,A, ,0,,00, , , , ,01, 
 ,00, , ,,0,0,V,-75,0, ,0000,0000, , , , , ,0003928835, ,0, ,%, ,01,0,A,ZRSA, ,0,0,0,0, ,USD, , , , ,100, , ,0, , ,0,0,0, ,0,A, ,0,,00, , , , ,01, 
 ,00, , ,,0,0,V,-75,0, ,0000,0000, , , , , ,0003928836, ,0, ,%, ,01,0,A,ZRSA, ,0,0,0,0, ,USD, , , , ,100, , ,0, , ,0,0,0, ,0,A, ,0,,00, , , , ,01, 
 ,00, , ,,0,0,V,-75,0, ,0000,0000, , , , , ,0003928837, ,0, ,%, ,01,0,A,ZRSA, ,0,0,0,0, ,USD, , , , ,100, , ,0, , ,0,0,0, ,0,A, ,0,,00, , , , ,01, 
 ,00, , ,,0,0,V,-75,0, ,0000,0000, , , , , ,0003928838, ,0, ,%, ,01,0,A,ZRSA, ,0,0,0,0, ,USD, , , , ,100, , ,0, , ,0,0,0, ,0,A, ,0,,00, , , , ,01, 
 ,00, , ,,0,0,V,-75,0, ,0000,0000, , , , , ,0003928839, ,0, ,%, ,01,0,A,ZRSA, ,0,0,0,0, ,USD, , , , ,100, , ,0, , ,0,0,0, ,0,A, ,0,,00, , , , ,01, 
 ,00, , ,,0,0,V,-75,0, ,0000,0000, , , , , ,0003928840, ,0, ,%, ,01,0,A,ZRSA, ,0,0,0,0, ,USD, , , , ,100, , ,0, , ,0,0,0, ,0,A, ,0,,00, , , , ,01, 
 ,00, , ,,0,0,V,-75,0, ,0000,0000, , , , , ,0003928841, ,0, ,%, ,01,0,A,ZRSA, ,0,0,0,0, ,USD, , , , ,100, , ,0, , ,0,0,0, ,0,A, ,0,,00, , , , ,01, 
 ,00, , ,,0,0,V,-75,0, ,0000,0000, , , , , ,0003928842, ,0, ,%, ,01,0,A,ZRSA, ,0,0,0,0, ,USD, , , , ,100, , ,0, , ,0,0,0, ,0,A, ,0,,00, , , , ,01, 
 ,00, , ,,0,0,V,-75,0, ,0000,0000, , , , , ,0003928843, ,0, ,%, ,01,0,A,ZRSA, ,0,0,0,0, ,USD, , , , ,100, , ,0, , ,0,0,0, ,0,A, ,0,,00, , , , ,01, 
 ,00, , ,,0,0,V,-75,0, ,0000,0000, , , , , ,0003928844, ,0, ,%, ,01,0,A,ZRSA, ,0,0,0,0, ,USD, , , , ,100, , ,0, , ,0,0,0, ,0,A, ,0,,00, , , , ,01, 
 ,00, , ,,0,0,V,-75,0, ,0000,0000, , , , , ,0003928845, ,0, ,%, ,01,0,A,ZRSA, ,0,0,0,0, ,USD, , , , ,100, , ,0, , ,0,0,0, ,0,A, ,0,,00, , , , ,01, 
 ,00, , ,,0,0,V,-75,0, ,0000,0000, , , , , ,0003928846, ,0, ,%, ,01,0,A,ZRSA, ,0,0,0,0, ,USD, , , , ,100, , ,0, , ,0,0,0, ,0,A, ,0,,00, , , , ,01, 
 ,00, , ,,0,0,V,-75,0, ,0000,0000, , , , , ,0003928847, ,0, ,%, ,01,0,A,ZRSA, ,0,0,0,0, ,USD, , , , ,100, , ,0, , ,0,0,0, ,0,A, ,0,,00, , , , ,01, 
 ,00, , ,,0,0,V,-75,0, ,0000,0000, , , , , ,0003928848, ,0, ,%, ,01,0,A,ZRSA, ,0,0,0,0, ,USD, , , , ,100, , ,0, , ,0,0,0, ,0,A, ,0,,00, , , , ,01, 
 ,00, , ,,0,0,V,-75,0, ,0000,0000, , , , , ,0003928849, ,0, ,%, ,01,0,A,ZRSA, ,0,0,0,0, ,USD, , , , ,100, , ,0, , ,0,0,0, ,0,A, ,0,,00, , , , ,01, 
 ,00, , ,,0,0,V,-75,0, ,0000,0000, , , , , ,0003928850, ,0, ,%, ,01,0,A,ZRSA, ,0,0,0,0, ,USD, , , , ,100, , ,0, , ,0,0,0, ,0,A, ,0,,00, , , , ,01, 
 ,00, , ,,0,0,V,-75,0, ,0000,0000, , , , , ,0003928851, ,0, ,%, ,01,0,A,ZRSA, ,0,0,0,0, ,USD, , , , ,100, , ,0, , ,0,0,0, ,0,A, ,0,,00, , , , ,01, 
 ,00, , ,,0,0,V,-75,0, ,0000,0000, , , , , ,0003928852, ,0, ,%, ,01,0,A,ZRSA, ,0,0,0,0, ,USD, , , , ,100, , ,0, , ,0,0,0, ,0,A, ,0,,00, , , , ,01, 
 ,00, , ,,0,0,V,-75,0, ,0000,0000, , , , , ,0003928853, ,0, ,%, ,01,0,A,ZRSA, ,0,0,0,0, ,USD, , , , ,100, , ,0, , ,0,0,0, ,0,A, ,0,,00, , , , ,01, 
 ,00, , ,,0,0,V,-75,0, ,0000,0000, , , , , ,0003928854, ,0, ,%, ,01,0,A,ZRSA, ,0,0,0,0, ,USD, , , , ,100, , ,0, , ,0,0,0, ,0,A, ,0,,00, , , , ,01, 
 ,00, , ,,0,0,V,-75,0, ,0000,0000, , , , , ,0003928855, ,0, ,%, ,01,0,A,ZRSA, ,0,0,0,0, ,USD, , , , ,100, , ,0, , ,0,0,0, ,0,A, ,0,,00, , , , ,01, 
 ,00, , ,,0,0,V,-75,0, ,0000,0000, , , , , ,0003928856, ,0, ,%, ,01,0,A,ZRSA, ,0,0,0,0, ,USD, , , , ,100, , ,0, , ,0,0,0, ,0,A, ,0,,00, , , , ,01, 
 ,00, , ,,0,0,V,-75,0, ,0000,0000, , , , , ,0003928857, ,0, ,%, ,01,0,A,ZRSA, ,0,0,0,0, ,USD, , , , ,100, , ,0, , ,0,0,0, ,0,A, ,0,,00, , , , ,01, 
 ,00, , ,,0,0,V,-75,0, ,0000,0000, , , , , ,0003928858, ,0, ,%, ,01,0,A,ZRSA, ,0,0,0,0, ,USD, , , , ,100, , ,0, , ,0,0,0, ,0,A, ,0,,00, , , , ,01, 
 ,00, , ,,0,0,V,-75,0, ,0000,0000, , , , , ,0003928859, ,0, ,%, ,01,0,A,ZRSA, ,0,0,0,0, ,USD, , , , ,100, , ,0, , ,0,0,0, ,0,A, ,0,,00, , , , ,01, 
 ,00, , ,,0,0,V,-75,0, ,0000,0000, , , , , ,0003928860, ,0, ,%, ,01,0,A,ZRSA, ,0,0,0,0, ,USD, , , , ,100, , ,0, , ,0,0,0, ,0,A, ,0,,00, , , , ,01, 
 ,00, , ,,0,0,V,-75,0, ,0000,0000, , , , , ,0003928861, ,0, ,%, ,01,0,A,ZRSA, ,0,0,0,0, ,USD, , , , ,100, , ,0, , ,0,0,0, ,0,A, ,0,,00, , , , ,01, 
 ,00, , ,,0,0,V,-75,0, ,0000,0000, , , , , ,0003928862, ,0, ,%, ,01,0,A,ZRSA, ,0,0,0,0, ,USD, , , , ,100, , ,0, , ,0,0,0, ,0,A, ,0,,00, , , , ,01, 
